u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,sample,subject
6.793499e+09,7.143386e+18,1.533343e+09,3.287483e+07,3.789443e+15,-6.719216e+16,3.694365e+15,2.508342e+09,2.712909e+18,5.404221e+09,1.184779e+09,-2.907919e+18,-1.933966e+18,-2.560472e+18,5.149194e+09,1.979053e+19,8.651094e+08,3.517887e+08,-1.896773e+17,-1.499064e+18,-2.789566e+16,0,6
4.499984e+09,3.485811e+18,2.816195e+09,1.803128e+08,9.738763e+16,2.681290e+17,6.937793e+16,1.562116e+09,1.158355e+18,3.236518e+09,6.369216e+08,-9.141498e+17,-6.854878e+17,-8.836247e+17,3.424298e+09,8.682696e+18,1.006899e+09,8.763698e+08,6.828652e+17,1.336766e+18,3.181343e+17,0,38
2.942018e+09,9.155062e+17,6.460236e+08,7.361943e+07,1.411625e+16,5.858566e+16,1.433115e+16,3.532163e+19,1.247617e+39,1.970929e+45,1.970929e+45,3.884561e+90,6.961641e+64,3.884561e+90,3.532163e+19,1.247617e+39,1.970929e+45,1.970929e+45,3.884561e+90,6.961641e+64,3.884561e+90,0,15
4.414551e+09,1.806345e+18,1.385015e+09,1.344463e+08,4.101819e+16,1.273974e+17,4.131564e+16,1.777955e+09,1.796649e+18,3.225039e+09,5.888470e+08,-7.618518e+17,-7.696000e+17,-7.542462e+17,3.074318e+09,7.458624e+18,3.863185e+08,4.756162e+08,1.694139e+17,9.926553e+17,2.052353e+16,0,26
5.529238e+09,1.732091e+18,2.575260e+08,1.696933e+08,3.543813e+16,1.916958e+17,2.777532e+16,2.491374e+09,2.994203e+18,8.687994e+09,1.688313e+09,-6.379798e+18,-2.909061e+18,-6.077837e+18,3.799150e+09,9.235596e+18,2.468109e+08,5.010710e+08,1.552435e+17,1.616292e+17,1.603436e+17,0,81
8.231998e+09,1.703552e+19,2.098276e+09,4.201953e+08,3.661036e+17,1.636577e+18,4.441868e+17,2.553877e+09,2.681102e+18,5.369030e+09,1.100259e+09,-2.672170e+18,-1.799408e+18,-2.310560e+18,6.603898e+09,3.224291e+19,5.915608e+09,2.180815e+09,3.895403e+18,-1.055077e+18,4.085818e+18,0,21
4.228086e+09,1.858267e+18,2.573128e+08,1.223382e+07,3.698837e+14,1.066320e+16,2.887972e+14,1.755964e+09,1.239356e+18,4.844603e+09,1.018538e+09,-2.190906e+18,-1.119804e+18,-2.061804e+18,3.115586e+09,6.149456e+18,4.111913e+07,1.977062e+08,1.423370e+16,1.687344e+16,1.829134e+16,0,36
3.373031e+09,1.684042e+18,9.231594e+08,1.076988e+08,2.534233e+16,7.191082e+16,1.691943e+14,1.228494e+09,7.194938e+17,2.573150e+09,5.289695e+08,-5.904229e+17,-4.370160e+17,-5.944335e+17,2.525069e+09,4.770602e+18,1.088514e+08,1.739643e+08,6.573737e+14,2.686652e+17,-2.611342e+16,0,82
6.048817e+09,4.213749e+18,1.236951e+09,6.318150e+07,-7.724908e+15,1.309914e+15,-8.290245e+15,3.961496e+19,1.569345e+39,1.091375e+45,1.091375e+45,1.191100e+90,4.323479e+64,1.191100e+90,3.961496e+19,1.569345e+39,1.091375e+45,1.091375e+45,1.191100e+90,4.323479e+64,1.191100e+90,0,8
4.619560e+09,3.148956e+18,2.138973e+09,2.686032e+08,2.020599e+17,4.629872e+17,2.053267e+17,1.808121e+09,1.127476e+18,2.478828e+09,9.562533e+08,-1.470612e+18,-1.015353e+18,-1.399230e+18,3.557751e+09,8.767562e+18,1.575023e+09,1.800898e+09,2.639872e+18,2.442822e+18,2.675389e+18,0,50
5.957792e+09,7.947123e+18,6.595549e+09,1.190220e+09,3.326996e+18,3.352667e+18,3.457749e+18,1.973729e+09,1.364808e+18,2.376881e+09,5.660714e+08,-6.533079e+17,-6.594482e+17,-5.949032e+17,4.792257e+09,1.798066e+19,2.477831e+09,2.952639e+09,7.659222e+18,1.150945e+19,5.969216e+17,0,55
6.445393e+09,5.618079e+18,4.586951e+09,2.012279e+08,8.063454e+16,2.430163e+17,1.068099e+17,2.398505e+09,3.289966e+18,5.521682e+09,9.970912e+08,-2.046993e+18,-1.684698e+18,-1.885156e+18,4.631569e+09,1.658416e+19,5.858334e+08,8.058462e+08,4.171616e+17,3.241383e+18,-2.737957e+17,0,33
6.580452e+09,5.205841e+18,2.334450e+09,2.948649e+08,2.287325e+17,6.688820e+17,2.837932e+17,2.603308e+09,2.890170e+18,4.952049e+09,1.322107e+09,-3.382878e+18,-2.247646e+18,-2.945773e+18,4.884929e+09,1.638436e+19,5.716947e+08,1.480478e+09,1.321193e+18,3.405743e+18,1.224034e+18,0,34
6.792245e+09,9.571659e+18,5.345522e+09,5.814104e+08,8.018998e+17,1.293256e+18,4.539231e+17,2.266414e+09,2.169229e+18,3.701220e+09,8.241864e+08,-1.417988e+18,-1.206779e+18,-1.283709e+18,5.322083e+09,2.189471e+19,2.313435e+09,2.185906e+09,4.547418e+18,7.209075e+18,2.663038e+18,0,17
5.262150e+09,2.683060e+18,7.699721e+08,4.722124e+07,8.386824e+15,7.381020e+16,8.884011e+15,2.034545e+09,2.544752e+18,2.974430e+09,5.096382e+08,-5.977364e+17,-7.950641e+17,-5.502987e+17,3.670827e+09,1.063740e+19,9.905544e+07,1.742248e+08,1.051288e+16,5.271066e+17,-2.038129e+16,0,104
3.347999e+09,1.393404e+18,5.956045e+08,6.090754e+07,1.055240e+16,7.006902e+16,1.254733e+16,1.275587e+09,7.977964e+17,2.779445e+09,5.710285e+08,-6.647726e+17,-4.922573e+17,-7.094527e+17,2.455377e+09,4.295717e+18,4.115765e+07,3.009470e+08,3.293479e+16,3.343825e+17,2.338877e+16,0,12
5.943625e+09,5.074484e+18,3.814962e+07,4.847705e+06,6.571424e+13,6.942911e+15,-1.108314e+13,2.240106e+09,2.110264e+18,4.223375e+09,1.095305e+09,-2.343058e+18,-1.589739e+18,-2.508320e+18,4.491176e+09,1.383594e+19,2.483156e+09,7.558151e+08,5.265762e+17,-1.410357e+18,-2.070241e+17,0,16
4.086620e+09,2.892774e+18,2.002226e+09,1.637618e+08,8.317932e+16,2.571255e+17,1.064069e+17,3.511331e+19,1.232944e+39,1.554327e+45,1.554327e+45,2.415933e+90,5.457756e+64,2.415933e+90,3.511331e+19,1.232944e+39,1.554327e+45,1.554327e+45,2.415933e+90,5.457756e+64,2.415933e+90,0,38
3.697691e+09,5.010060e+17,2.200670e+07,1.042612e+06,4.907477e+12,6.548993e+14,3.836045e+12,1.730567e+09,1.617269e+18,3.675252e+09,6.086472e+08,-8.727555e+17,-7.618912e+17,-8.354815e+17,2.426278e+09,4.257479e+18,3.177727e+08,1.065093e+08,-1.945520e+16,-1.925738e+17,-2.172805e+16,0,86
6.817751e+09,5.382951e+18,2.616625e+07,3.770760e+06,2.577794e+12,8.565987e+15,4.284492e+13,2.574375e+09,3.807863e+18,5.231054e+09,9.424585e+08,-2.014396e+18,-1.789729e+18,-2.092681e+18,4.871149e+09,1.811613e+19,1.893233e+09,4.507856e+08,-3.513949e+17,-1.861497e+18,-3.976804e+17,0,27
6.387165e+09,4.349354e+18,3.622354e+09,2.754777e+08,2.744260e+17,5.634294e+17,3.272489e+17,3.734807e+19,1.394878e+39,7.993946e+44,7.993946e+44,6.390317e+89,2.985584e+64,6.390318e+89,3.734807e+19,1.394878e+39,7.993946e+44,7.993946e+44,6.390317e+89,2.985584e+64,6.390316e+89,0,34
4.315727e+09,1.949010e+18,7.214098e+08,5.893637e+07,1.213236e+16,8.226119e+16,1.388340e+16,1.802131e+09,1.254042e+18,4.289130e+09,1.025867e+09,-2.109956e+18,-1.136525e+18,-2.180934e+18,3.196518e+09,6.633696e+18,4.392629e+07,3.154004e+08,-3.308063e+16,6.098809e+17,-4.615082e+16,0,78
6.893595e+09,7.817572e+18,4.779683e+09,2.982619e+08,3.559529e+17,8.338892e+17,3.579053e+17,2.375688e+09,2.970896e+18,4.041588e+09,7.670838e+08,-1.349461e+18,-1.321896e+18,-1.336216e+18,5.169967e+09,2.071027e+19,1.835553e+09,1.321206e+09,1.672563e+18,3.704188e+18,3.889266e+17,0,17
3.820932e+09,1.525461e+18,1.864729e+08,1.290317e+07,1.111663e+14,8.588609e+15,-9.491336e+13,3.517745e+19,1.237453e+39,1.367549e+45,1.367549e+45,1.870189e+90,4.810687e+64,1.870189e+90,3.517745e+19,1.237453e+39,1.367549e+45,1.367549e+45,1.870189e+90,4.810687e+64,1.870189e+90,0,100
6.220518e+09,3.529188e+18,1.696304e+09,7.169475e+07,2.435625e+16,1.319016e+17,2.703254e+16,2.522901e+09,3.392226e+18,4.462928e+09,7.942097e+08,-1.476012e+18,-1.453392e+18,-1.303880e+18,4.385605e+09,1.457920e+19,2.751392e+08,4.442001e+08,1.250520e+17,1.191521e+18,3.191638e+16,0,24
6.636405e+09,7.020567e+18,4.330436e+08,9.271791e+06,1.378261e+14,1.226362e+16,-1.104795e+14,2.473775e+09,2.333192e+18,5.397757e+09,1.015568e+09,-2.370171e+18,-1.550258e+18,-2.252780e+18,5.111262e+09,1.844349e+19,4.639906e+08,3.225695e+08,7.175389e+16,-7.019173e+17,5.368468e+16,0,87
4.655457e+09,3.008322e+18,1.337497e+09,3.511157e+07,3.550577e+15,-4.739303e+16,3.507659e+15,1.823099e+09,1.247641e+18,3.843244e+09,8.673964e+08,-1.561750e+18,-9.585279e+17,-1.541907e+18,3.538912e+09,9.812529e+18,1.227752e+09,2.940806e+08,-1.585867e+17,-8.976330e+17,-1.574857e+15,0,25
5.753548e+09,4.324563e+18,1.493196e+08,1.341661e+07,3.258669e+14,-2.664541e+16,2.398951e+14,4.254169e+19,1.809795e+39,1.417077e+45,1.417077e+45,2.008108e+90,6.028486e+64,2.008108e+90,4.254169e+19,1.809795e+39,1.417077e+45,1.417077e+45,2.008108e+90,6.028486e+64,2.008108e+90,0,9
2.902588e+09,3.859146e+17,3.850346e+08,9.881280e+06,5.538235e+14,5.456623e+15,5.801905e+14,1.298329e+09,9.684915e+17,2.973270e+09,5.039417e+08,-6.165279e+17,-4.958790e+17,-5.950616e+17,1.918607e+09,2.576276e+18,1.922285e+08,8.455645e+07,1.833887e+15,1.356139e+17,1.224332e+15,0,88
7.295140e+09,7.191125e+18,3.775657e+08,3.124345e+07,2.447160e+15,1.150231e+16,-2.025886e+15,2.660709e+09,3.829070e+18,6.493840e+09,1.185911e+09,-3.277847e+18,-2.319422e+18,-2.956163e+18,5.339669e+09,2.149339e+19,2.065200e+09,5.764166e+08,-2.892892e+17,-2.168417e+18,-3.906215e+17,0,27
5.593350e+09,3.100388e+18,7.716053e+08,3.342721e+07,-4.893913e+15,-2.693585e+16,-4.095104e+15,2.195963e+09,2.709448e+18,5.355534e+09,8.968014e+08,-1.939728e+18,-1.466979e+18,-1.849907e+18,3.947709e+09,1.182000e+19,7.126906e+07,1.485273e+08,4.487497e+15,9.605425e+16,-4.476267e+15,0,8
5.202557e+09,3.008549e+18,9.323960e+07,1.392490e+07,2.775374e+14,2.803597e+15,-3.975768e+14,2.088283e+09,1.915450e+18,5.032691e+09,8.777101e+08,-1.808812e+18,-1.203492e+18,-1.960868e+18,3.820563e+09,1.071356e+19,2.648513e+08,1.326519e+08,-2.322151e+16,-3.259578e+17,-2.469872e+16,0,44
3.842288e+09,1.143391e+18,1.196542e+09,8.968440e+07,2.937178e+16,9.545878e+16,3.206726e+16,1.604879e+09,1.367226e+18,3.114679e+09,6.235248e+08,-8.656156e+17,-7.275984e+17,-8.172339e+17,2.674121e+09,5.140350e+18,9.171335e+08,6.075062e+08,3.098020e+17,4.038236e+17,2.796015e+17,0,46
4.742969e+09,2.913137e+18,4.747601e+09,5.010143e+08,7.727023e+17,8.548088e+17,8.037736e+17,1.853792e+09,1.411156e+18,3.159819e+09,7.714900e+08,-1.168635e+18,-9.041238e+17,-1.061774e+18,3.558023e+09,9.149726e+18,1.255749e+09,1.949925e+09,2.914025e+18,4.827163e+18,1.179544e+18,0,45
4.767134e+09,2.778827e+18,2.395605e+09,2.213163e+08,1.277817e+17,2.800883e+17,9.745676e+16,1.796379e+09,1.799211e+18,3.404827e+09,6.516916e+08,-9.414468e+17,-8.576995e+17,-8.252436e+17,3.435534e+09,9.216843e+18,4.436043e+08,7.138525e+08,3.364837e+17,1.821558e+18,-1.003602e+17,0,26
3.828410e+09,2.529313e+18,7.932751e+08,1.036585e+08,2.970632e+16,1.638880e+17,2.754606e+16,1.333017e+09,8.450958e+17,2.138695e+09,4.525094e+08,-4.449787e+17,-4.158076e+17,-4.596046e+17,2.909602e+09,6.493028e+18,1.068418e+08,3.966509e+08,7.723571e+16,7.612201e+17,2.990663e+16,0,11
6.283953e+09,4.525644e+18,8.560980e+08,2.758007e+07,4.182501e+15,5.335821e+16,4.395765e+15,2.501544e+09,2.751296e+18,8.048192e+09,1.234156e+09,-3.888053e+18,-2.045382e+18,-3.518327e+18,4.626272e+09,1.467462e+19,5.190377e+08,3.386746e+08,-8.671272e+16,1.288608e+18,8.276442e+14,0,33
3.111885e+09,1.009850e+18,6.825892e+08,2.245536e+07,2.762389e+15,2.256552e+16,2.796507e+15,1.199040e+09,8.303306e+17,2.353540e+09,3.768722e+08,-3.545611e+17,-3.433133e+17,-3.606143e+17,2.200671e+09,3.703853e+18,1.747949e+08,1.635670e+08,2.036566e+16,1.050001e+17,5.891368e+15,0,83
6.252029e+09,3.736237e+18,2.249403e+08,5.991094e+06,-1.309903e+14,-9.845956e+15,-1.352372e+14,2.464219e+09,3.445570e+18,5.490657e+09,9.641717e+08,-2.172585e+18,-1.778119e+18,-2.196067e+18,4.396703e+09,1.478475e+19,5.039314e+08,1.891380e+08,-5.803021e+16,-7.215256e+17,-6.055730e+16,0,27
4.202077e+09,1.699750e+18,4.860461e+08,2.019866e+07,1.765582e+15,2.427968e+16,1.864043e+15,1.646927e+09,1.603473e+18,2.325969e+09,4.250897e+08,-3.911450e+17,-5.183700e+17,-3.415750e+17,2.944759e+09,6.546074e+18,1.059891e+08,9.669258e+07,6.079538e+14,2.313833e+17,-7.996516e+15,0,14
4.320430e+09,2.243178e+18,2.324732e+09,1.520730e+08,7.202850e+16,1.937596e+17,9.429318e+16,1.737608e+09,1.276188e+18,4.858765e+09,1.292047e+09,-2.696226e+18,-1.358478e+18,-2.965589e+18,3.191071e+09,6.671107e+18,5.387134e+08,5.655035e+08,-1.577900e+16,6.519232e+17,-3.002521e+17,0,19
5.559217e+09,1.460973e+18,1.736702e+08,3.260088e+05,-1.881864e+12,1.941530e+13,-2.622593e+12,2.454270e+09,3.815975e+18,6.120828e+09,1.000111e+09,-2.222339e+18,-1.843783e+18,-1.988810e+18,3.622462e+09,9.641375e+18,2.464748e+07,6.209713e+07,-1.683479e+15,-1.113483e+17,-6.225716e+13,0,23
4.241529e+09,1.766167e+18,9.978956e+08,8.030862e+07,4.771788e+15,2.561801e+16,8.287783e+14,1.664479e+09,1.723913e+18,3.364292e+09,5.838298e+08,-8.171925e+17,-7.657961e+17,-7.431450e+17,2.929757e+09,6.769141e+18,1.798971e+08,2.889760e+08,5.058995e+16,5.016714e+17,-1.246959e+15,0,26
2.760653e+09,8.353584e+17,8.871898e+08,7.299480e+07,1.835758e+16,6.589289e+16,1.986230e+16,1.100510e+09,5.644755e+17,1.579871e+09,4.853782e+08,-4.235723e+17,-3.646472e+17,-3.911587e+17,2.009433e+09,2.837472e+18,3.353316e+08,5.651144e+08,2.209385e+17,3.561494e+17,2.220482e+17,0,63
1.667290e+09,1.781849e+17,5.681940e+08,1.379227e+07,1.003657e+15,5.178311e+15,1.075013e+15,7.095517e+08,2.891179e+17,1.511795e+09,2.481276e+08,-1.503795e+17,-1.325753e+17,-1.477966e+17,1.129603e+09,9.176522e+17,1.737973e+08,7.951195e+07,7.299317e+15,7.497202e+16,3.057261e+15,0,58
8.609823e+09,1.408749e+19,1.354233e+09,3.222796e+07,-1.557580e+15,-1.208826e+17,2.164489e+14,3.014716e+09,3.428546e+18,6.368939e+09,1.770102e+09,-5.881743e+18,-3.271042e+18,-5.838300e+18,6.759469e+09,3.407436e+19,8.121955e+09,1.894271e+09,-7.121123e+18,-1.073902e+19,-4.304369e+18,0,2
4.354259e+09,7.416485e+17,2.680236e+08,2.779086e+06,4.656919e+13,1.377067e+15,-9.175133e+12,1.956722e+09,2.398818e+18,4.434572e+09,7.524940e+08,-1.371121e+18,-1.164636e+18,-1.212392e+18,2.808674e+09,5.770613e+18,9.922162e+07,9.401933e+07,-3.367698e+15,-1.383224e+17,-6.929696e+14,0,0
3.359933e+09,1.813637e+18,4.381591e+08,4.086253e+07,5.459112e+15,5.437040e+16,6.707551e+15,1.174054e+09,7.059505e+17,2.064867e+09,4.120463e+08,-3.684587e+17,-3.412729e+17,-3.667412e+17,2.519725e+09,4.808522e+18,4.398833e+08,2.544013e+08,2.923755e+16,-9.077346e+16,3.382531e+16,0,82
4.313590e+09,2.273058e+18,2.915781e+08,2.134686e+07,8.772798e+14,2.535274e+16,6.994553e+14,1.557519e+09,1.601055e+18,2.124731e+09,3.383229e+08,-2.831745e+17,-4.255494e+17,-3.082952e+17,3.050285e+09,7.596628e+18,3.120193e+08,1.066394e+08,-1.776897e+15,-5.863040e+16,2.553327e+15,0,100
2.113160e+09,9.462933e+16,8.902758e+08,1.415637e+07,1.490467e+15,4.155154e+15,1.547431e+15,1.068031e+09,5.456668e+17,3.254290e+09,6.598196e+08,-9.632973e+17,-4.863604e+17,-9.650502e+17,1.374499e+09,1.144117e+18,4.915945e+07,1.894134e+08,3.921941e+15,1.187299e+17,-9.953765e+15,0,53
6.470962e+09,1.973288e+18,4.417662e+08,5.664014e+06,-2.145276e+14,-7.450956e+15,-1.619635e+14,3.151336e+09,3.699878e+18,1.218802e+10,2.404809e+09,-1.220896e+19,-4.494720e+18,-1.108520e+19,4.553657e+09,1.242713e+19,1.324172e+07,2.335010e+08,3.270170e+15,-6.610607e+17,-1.639669e+15,0,46
3.451299e+09,3.744825e+17,1.895772e+08,2.215702e+06,-4.464567e+13,-1.306666e+15,-1.700483e+13,1.652900e+09,1.423803e+18,5.311618e+09,1.052652e+09,-2.448434e+18,-1.246615e+18,-2.141129e+18,2.262798e+09,3.387257e+18,6.251390e+06,6.366974e+07,1.212301e+14,-1.153075e+17,1.485397e+15,0,46
6.321385e+09,2.352066e+18,1.569196e+09,4.977391e+07,5.612290e+15,6.268701e+16,5.929462e+15,3.969097e+19,1.575373e+39,9.698572e+44,9.698572e+44,9.406230e+89,3.849457e+64,9.406228e+89,3.969097e+19,1.575373e+39,9.698572e+44,9.698572e+44,9.406230e+89,3.849457e+64,9.406230e+89,1,7
5.727407e+09,7.329634e+18,2.339252e+09,4.121090e+08,4.038035e+17,1.107189e+18,3.332099e+17,1.738096e+09,1.649889e+18,1.264313e+09,2.364938e+08,-1.249344e+17,-2.967357e+17,-1.227057e+17,4.445026e+09,1.667279e+19,1.077508e+09,1.030210e+09,1.053097e+18,3.544180e+18,2.054463e+17,0,14
4.406026e+09,2.510177e+18,2.336385e+09,5.224571e+08,5.762219e+17,8.071458e+17,4.387723e+17,1.615296e+09,1.485144e+18,2.400861e+09,4.442486e+08,-4.513034e+17,-5.373376e+17,-4.653101e+17,3.187747e+09,8.099491e+18,1.305167e+09,1.200454e+09,1.412680e+18,2.694368e+18,3.174248e+17,0,89
8.683742e+09,1.554067e+19,8.395027e+08,2.389303e+07,-2.615690e+15,-3.579106e+16,-2.365905e+15,2.764472e+09,4.225669e+18,4.687715e+09,8.072118e+08,-1.570188e+18,-1.658663e+18,-1.465569e+18,6.628182e+09,3.550706e+19,3.178187e+09,6.012065e+08,-7.104554e+17,-3.218951e+18,-3.539469e+17,0,5
3.170400e+09,1.464351e+18,6.767191e+08,3.606485e+07,5.614765e+15,4.353945e+16,5.652565e+15,1.148526e+09,6.738278e+17,2.353010e+09,4.271044e+08,-4.281599e+17,-3.505011e+17,-4.249852e+17,2.349952e+09,4.201568e+18,7.037248e+07,1.576930e+08,6.472800e+15,2.285530e+17,-1.610636e+16,0,82
3.802666e+09,2.300100e+18,1.078005e+08,8.421750e+06,1.748975e+14,1.136533e+16,1.682928e+14,1.269015e+09,1.036528e+18,1.599033e+09,2.445370e+08,-1.488970e+17,-2.452596e+17,-1.486035e+17,2.784796e+09,6.450438e+18,1.409917e+08,5.542192e+07,-3.708844e+13,-4.290324e+16,9.871709e+14,0,31
4.058321e+09,2.333011e+18,1.034311e+09,4.232824e+07,7.363475e+15,5.133627e+16,6.046855e+15,1.409984e+09,1.258624e+18,2.065095e+09,3.348266e+08,-2.657898e+17,-3.671606e+17,-2.563841e+17,2.936460e+09,7.056047e+18,4.673192e+08,2.277930e+08,4.363092e+16,2.039946e+17,2.200494e+16,0,43
6.400890e+09,5.433514e+18,6.209914e+08,4.273659e+07,-6.933689e+15,-8.551346e+16,-2.665410e+15,2.397734e+09,2.873880e+18,5.707314e+09,9.524661e+08,-2.177469e+18,-1.601739e+18,-2.145413e+18,4.705786e+09,1.680303e+19,1.877422e+08,1.836811e+08,1.556044e+16,-2.475066e+17,1.670067e+16,0,8
6.774722e+09,3.725536e+18,2.444976e+09,1.106913e+08,3.742162e+16,2.005029e+17,3.741169e+16,2.804263e+09,4.277135e+18,7.059154e+09,1.422685e+09,-4.179120e+18,-2.851341e+18,-4.127984e+18,4.706635e+09,1.590668e+19,9.416883e+08,7.729003e+08,2.884990e+17,7.610418e+17,1.736551e+17,0,7
4.678267e+09,3.914768e+17,4.849996e+08,5.921555e+06,-2.375468e+14,-3.466735e+15,-1.686689e+14,2.413662e+09,2.696526e+18,1.041933e+10,2.030890e+09,-9.059446e+18,-3.302879e+18,-8.690494e+18,3.036208e+09,5.221177e+18,4.025053e+08,1.301937e+08,-1.030024e+16,-2.812164e+17,-3.001188e+16,0,81
5.616176e+09,4.540896e+18,9.739985e+08,7.290341e+07,7.960902e+15,5.883681e+16,1.933284e+15,2.011766e+09,2.343566e+18,3.412488e+09,7.126751e+08,-1.088637e+18,-1.080463e+18,-1.122399e+18,4.085658e+09,1.299777e+19,4.748544e+08,4.076651e+08,8.032351e+16,1.193604e+17,7.124649e+16,0,26
3.777036e+09,2.782392e+18,4.744618e+09,7.113458e+08,1.306570e+18,1.185984e+18,1.437855e+18,3.343864e+19,1.118143e+39,1.402771e+45,1.402771e+45,1.967767e+90,4.690677e+64,1.967768e+90,3.343864e+19,1.118143e+39,1.402771e+45,1.402771e+45,1.967767e+90,4.690677e+64,1.967767e+90,0,48
4.435700e+09,3.586002e+18,3.516591e+09,3.392625e+08,3.189510e+17,5.559763e+17,2.746634e+17,1.520035e+09,1.069551e+18,3.690219e+09,7.646357e+08,-1.284414e+18,-7.906176e+17,-1.188656e+18,3.401932e+09,8.501369e+18,8.792350e+08,1.064939e+09,8.360856e+17,2.055198e+18,-2.032897e+17,0,38
5.733203e+09,2.728911e+18,2.737852e+09,1.747698e+08,1.030720e+17,2.620130e+17,1.211712e+17,2.393655e+09,2.922751e+18,4.797485e+09,9.394150e+08,-1.994303e+18,-1.606024e+18,-1.734866e+18,4.028952e+09,1.185265e+19,8.760245e+08,9.430341e+08,7.064446e+17,2.049945e+18,3.689837e+17,0,42
5.958835e+09,5.984714e+18,3.024465e+08,3.961009e+07,4.025144e+15,8.284048e+16,1.200140e+15,2.191024e+09,1.758235e+18,5.069384e+09,1.006612e+09,-2.247663e+18,-1.324204e+18,-2.095298e+18,4.636395e+09,1.454290e+19,2.922048e+09,4.511618e+08,-3.176435e+17,-1.718455e+18,-7.229175e+17,0,16
5.603389e+09,4.799845e+18,3.982634e+08,3.204350e+07,1.167105e+15,1.879299e+16,-1.384084e+15,4.716013e+19,2.224077e+39,1.721144e+45,1.721144e+45,2.962336e+90,8.116935e+64,2.962335e+90,4.716013e+19,2.224077e+39,1.721144e+45,1.721144e+45,2.962336e+90,8.116935e+64,2.962335e+90,0,16
6.978826e+09,9.772219e+18,3.707339e+09,1.229536e+09,2.593420e+18,3.680618e+18,2.943209e+18,2.267141e+09,2.531111e+18,4.313591e+09,7.750763e+08,-1.384478e+18,-1.214962e+18,-1.288018e+18,5.393131e+09,2.245161e+19,1.033934e+09,1.924041e+09,2.460925e+18,8.611336e+18,-9.921064e+17,0,87
6.733983e+09,6.125148e+18,3.931222e+08,1.332071e+07,-4.556597e+14,-1.910182e+16,1.259501e+14,2.480993e+09,3.412342e+18,5.383740e+09,9.431957e+08,-2.059488e+18,-1.721006e+18,-1.811679e+18,4.892488e+09,1.832621e+19,1.816987e+08,4.867170e+07,-3.384900e+15,-1.690804e+17,-3.518270e+15,0,41
4.878411e+09,3.186419e+18,9.871368e+08,4.126905e+07,6.582919e+15,6.912682e+16,6.610748e+15,1.978543e+09,1.295869e+18,5.309067e+09,7.751730e+08,-1.554336e+18,-8.821717e+17,-1.518853e+18,3.742106e+09,9.681922e+18,5.544290e+08,3.880537e+08,4.256681e+16,1.207192e+18,5.964614e+16,0,97
3.178516e+09,1.047257e+18,6.081313e+08,5.131791e+07,8.988953e+15,5.022781e+16,1.020850e+16,1.280234e+09,7.788829e+17,3.000570e+09,6.322253e+08,-8.313500e+17,-5.432222e+17,-7.355748e+17,2.302190e+09,3.604528e+18,1.542800e+07,3.017138e+08,2.022225e+16,3.186726e+17,2.273193e+16,0,12
4.631439e+09,2.149239e+18,1.711111e+08,2.607649e+07,1.472352e+15,3.176012e+16,1.038354e+15,1.788649e+09,1.949415e+18,2.657161e+09,4.193397e+08,-4.426471e+17,-5.853019e+17,-4.343638e+17,3.236239e+09,8.439827e+18,2.510830e+07,5.498521e+07,2.538642e+14,1.322445e+17,-2.308625e+15,0,101
4.094281e+09,9.943976e+17,7.655821e+08,2.976453e+07,1.336280e+15,1.710811e+16,-3.650949e+14,1.761688e+09,1.809155e+18,3.928929e+09,6.995756e+08,-1.142471e+18,-9.332803e+17,-1.189166e+18,2.750116e+09,5.445893e+18,9.575487e+07,1.383579e+08,-2.025185e+15,2.888209e+17,-1.496313e+16,0,84
4.621235e+09,1.819834e+18,2.318968e+08,1.842835e+06,1.107057e+13,8.156901e+14,1.285132e+13,1.907536e+09,1.887919e+18,4.020973e+09,6.234389e+08,-9.614022e+17,-8.328697e+17,-9.443828e+17,3.253871e+09,8.274668e+18,3.058716e+07,3.202671e+07,-8.224758e+14,-7.485690e+16,8.598040e+12,0,42
3.879742e+09,1.107459e+18,4.532911e+08,2.396627e+07,6.899229e+14,1.512474e+16,1.496199e+15,1.667524e+09,1.427049e+18,3.198427e+09,7.190224e+08,-1.044624e+18,-8.472423e+17,-8.295397e+17,2.693054e+09,5.028532e+18,6.325253e+06,2.184450e+08,-4.609381e+14,2.606823e+17,5.782026e+15,0,30
5.802376e+09,3.739021e+18,3.208021e+08,2.525074e+07,1.426261e+15,3.709931e+16,9.787652e+14,2.322702e+09,2.394249e+18,6.570115e+09,1.215067e+09,-3.327418e+18,-1.853854e+18,-3.540994e+18,4.256088e+09,1.224952e+19,4.402688e+08,3.613042e+08,9.502751e+16,-3.670353e+17,8.300311e+16,0,44
8.219259e+09,1.287022e+19,1.616260e+09,2.541162e+07,-5.141940e+15,-4.601682e+16,-4.654078e+15,2.956611e+09,2.812387e+18,8.314196e+09,1.813387e+09,-7.007251e+18,-3.039097e+18,-6.284003e+18,6.543514e+09,3.043683e+19,5.051744e+09,1.256979e+09,-3.019332e+18,-6.873508e+18,-1.497773e+18,0,2
4.362156e+09,2.286041e+18,6.123768e+08,2.722327e+07,3.475253e+15,4.011836e+16,3.877446e+15,1.715773e+09,1.286904e+18,3.993025e+09,8.452895e+08,-1.547298e+18,-9.571699e+17,-1.540168e+18,3.227739e+09,7.026983e+18,2.676425e+08,1.700306e+08,-1.746268e+16,4.251671e+17,-2.210508e+16,0,78
