j1,j2,j3,sample,subject
8.554496e+09,1.920504e+19,7.494852e+27,0,45
8.221790e+09,1.787587e+19,5.733614e+27,0,79
8.597219e+09,1.893589e+19,5.984859e+27,0,77
1.139702e+10,3.187875e+19,1.586827e+28,0,4
9.524898e+09,2.041571e+19,6.164129e+27,0,11
9.610774e+09,2.427004e+19,1.117096e+28,0,45
1.268831e+10,3.884603e+19,1.807431e+28,0,6
7.726871e+09,1.460698e+19,3.811997e+27,0,14
9.670659e+09,2.335579e+19,9.779519e+27,0,10
8.615581e+09,1.717466e+19,4.406036e+27,0,29
8.816751e+09,1.998543e+19,6.335256e+27,0,84
8.665217e+09,1.871502e+19,5.600612e+27,0,60
1.228245e+10,3.859655e+19,1.892069e+28,0,23
1.539783e+10,5.576057e+19,3.255252e+28,0,9
9.295392e+09,2.071565e+19,5.829143e+27,0,60
1.306041e+10,4.290923e+19,2.727036e+28,0,4
7.578644e+19,6.072748e+29,1.113137e+39,0,96
7.662342e+19,6.855868e+29,1.457922e+39,0,42
7.997645e+09,1.354228e+19,3.129895e+27,0,15
6.423526e+09,1.021835e+19,2.385298e+27,0,83
1.098665e+10,3.020703e+19,1.243254e+28,0,40
1.211715e+10,3.675673e+19,1.927951e+28,0,34
9.226024e+09,1.996468e+19,8.166038e+27,0,38
6.761706e+09,1.073254e+19,2.570900e+27,0,82
8.044762e+19,6.619268e+29,1.111628e+39,0,38
1.108532e+10,2.990600e+19,1.235270e+28,0,51
1.570203e+10,5.368906e+19,2.207626e+28,0,104
7.956332e+19,6.005461e+29,1.066777e+39,0,22
8.261080e+09,1.859810e+19,7.294641e+27,0,70
8.948997e+09,2.020544e+19,6.296039e+27,0,77
9.314123e+09,2.220983e+19,1.064871e+28,0,36
9.701662e+09,2.514914e+19,1.203169e+28,0,46
9.313896e+09,2.063810e+19,6.256984e+27,0,25
1.033627e+10,2.583102e+19,7.545949e+27,0,104
1.381207e+10,4.446223e+19,2.292383e+28,0,8
8.763103e+09,1.941535e+19,6.611349e+27,0,10
1.029387e+20,1.725217e+30,5.613954e+39,0,57
1.097106e+10,3.052475e+19,1.308497e+28,0,42
1.409970e+10,4.676449e+19,2.837398e+28,0,87
1.200920e+10,3.461554e+19,1.568579e+28,0,21
8.080336e+09,1.719874e+19,6.794549e+27,0,22
6.099346e+09,1.010903e+19,3.009192e+27,0,95
8.517744e+09,1.891828e+19,5.787969e+27,0,40
1.058483e+10,2.790205e+19,1.044949e+28,0,3
7.998359e+09,1.561859e+19,4.752923e+27,0,29
8.109391e+19,1.093477e+30,3.369683e+39,0,24
1.041655e+10,2.902592e+19,1.468924e+28,0,70
1.446447e+10,5.225181e+19,3.529247e+28,0,34
7.654146e+19,7.551839e+29,1.619977e+39,0,32
9.200308e+09,2.089056e+19,7.891263e+27,0,19
7.913875e+09,1.488424e+19,3.953038e+27,0,43
8.214581e+19,6.653916e+29,1.285153e+39,0,92
1.064580e+10,2.379779e+19,8.638416e+27,0,31
8.383468e+09,1.744840e+19,5.375011e+27,0,89
7.826299e+09,1.582700e+19,4.234405e+27,0,86
8.986251e+09,2.051548e+19,7.244880e+27,0,96
8.121923e+09,1.601686e+19,5.084180e+27,0,50
5.835806e+09,8.676632e+18,1.881703e+27,0,18
9.220261e+09,2.104017e+19,7.506559e+27,0,73
7.774355e+09,1.496093e+19,4.473361e+27,0,29
1.320872e+10,4.670600e+19,2.840878e+28,0,99
7.278309e+09,1.284790e+19,2.793897e+27,0,29
1.273272e+10,3.953712e+19,2.124038e+28,0,6
5.667728e+09,7.803448e+18,1.265600e+27,0,88
1.030695e+10,2.532898e+19,8.585572e+27,0,54
9.090313e+09,1.938630e+19,4.747377e+27,0,101
8.319577e+09,1.661299e+19,4.335615e+27,0,100
7.350853e+09,1.254280e+19,2.932747e+27,0,18
1.106088e+10,3.033626e+19,1.147834e+28,0,42
6.810106e+09,1.231856e+19,3.306989e+27,0,46
9.120572e+19,9.344387e+29,2.101467e+39,0,32
7.362902e+09,1.415235e+19,4.396426e+27,0,46
7.405269e+09,1.437002e+19,4.712294e+27,0,45
9.594694e+09,2.424156e+19,9.795589e+27,0,85
1.241729e+10,3.859772e+19,2.081825e+28,0,57
1.305888e+10,4.122018e+19,1.975680e+28,0,9
7.520465e+09,1.389684e+19,3.666005e+27,0,28
7.605180e+19,6.001960e+29,1.082128e+39,0,89
8.197096e+19,9.252065e+29,2.422850e+39,0,23
6.738145e+09,1.052645e+19,2.029673e+27,0,15
1.427081e+10,4.922875e+19,2.586809e+28,0,33
1.128407e+10,3.232608e+19,1.295021e+28,0,27
6.546849e+09,1.075185e+19,2.331756e+27,0,18
1.105884e+10,3.350656e+19,1.711437e+28,0,99
8.755426e+09,1.919233e+19,6.682585e+27,0,35
1.278207e+10,3.574906e+19,1.229090e+28,0,101
7.869906e+19,7.093923e+29,1.441114e+39,0,94
1.624679e+10,6.229478e+19,3.505215e+28,0,41
6.732203e+09,1.165738e+19,2.748371e+27,0,88
1.249671e+10,3.804579e+19,1.757436e+28,0,57
8.405492e+19,7.143270e+29,1.411440e+39,0,39
1.178232e+10,3.305296e+19,1.203064e+28,0,104
7.816632e+09,1.455349e+19,3.882133e+27,0,10
8.932662e+09,1.713297e+19,4.588418e+27,0,15
1.269962e+10,4.128846e+19,2.211572e+28,0,24
8.110964e+09,1.519441e+19,3.697004e+27,0,43
1.036561e+10,2.365065e+19,5.656347e+27,0,88
1.959365e+10,8.854955e+19,7.413565e+28,0,2
8.213826e+09,1.757869e+19,6.851326e+27,0,22
8.738840e+09,1.807252e+19,4.622980e+27,0,89
1.110816e+10,3.236686e+19,1.566051e+28,0,23
1.103013e+10,2.742967e+19,8.945369e+27,0,20
9.026459e+09,2.075553e+19,6.132612e+27,0,0
8.482177e+09,1.904167e+19,6.673448e+27,0,40
9.239146e+09,2.022045e+19,6.180665e+27,0,14
1.426532e+10,4.734942e+19,2.692105e+28,0,17
7.714810e+09,1.589031e+19,6.207072e+27,0,65
8.669924e+09,1.973140e+19,6.526089e+27,0,0
1.201171e+10,3.743958e+19,2.089380e+28,0,61
7.595758e+09,1.326865e+19,3.139212e+27,0,31
9.045314e+09,2.097226e+19,6.964742e+27,0,40
1.937448e+10,8.094902e+19,4.655713e+28,0,41
9.387293e+09,2.185184e+19,8.619485e+27,0,103
8.595714e+19,7.889590e+29,1.539514e+39,0,64
1.033268e+10,2.495499e+19,8.341475e+27,0,91
1.041004e+10,2.650847e+19,9.449779e+27,0,101
1.140759e+10,3.249582e+19,1.414490e+28,0,6
7.308909e+19,6.274772e+29,1.153259e+39,0,25
7.463895e+19,7.320552e+29,1.641405e+39,0,104
5.588555e+09,7.958154e+18,1.931931e+27,0,13
7.168113e+09,1.277631e+19,3.407650e+27,0,28
9.329434e+19,7.780750e+29,1.497541e+39,0,49
9.862605e+09,2.282415e+19,9.575756e+27,0,38
2.087317e+10,8.910526e+19,6.958675e+28,0,21
4.865374e+09,5.680343e+18,8.210543e+26,0,15
6.607475e+09,1.119272e+19,3.230184e+27,0,90
7.576238e+19,5.728149e+29,9.796962e+38,0,71
1.333195e+10,4.588064e+19,2.788176e+28,0,7
9.933823e+09,2.689705e+19,1.297968e+28,0,85
6.815065e+09,1.166596e+19,3.475019e+27,0,90
1.943970e+10,8.179586e+19,5.037008e+28,0,5
7.713610e+19,7.178099e+29,1.510886e+39,0,94
4.917145e+09,6.614894e+18,1.657720e+27,0,53
1.007611e+10,2.439595e+19,7.308466e+27,0,101
8.141040e+09,1.548630e+19,4.088718e+27,0,43
8.527924e+09,1.869969e+19,5.853625e+27,0,86
7.874077e+19,6.954413e+29,1.472941e+39,0,66
5.372662e+09,7.592298e+18,1.484407e+27,0,102
8.688926e+09,1.850380e+19,4.674581e+27,0,101
7.831514e+09,1.634288e+19,5.722127e+27,0,92
5.715553e+09,7.846893e+18,2.044052e+27,0,58
7.535909e+09,1.333544e+19,3.802562e+27,0,82
4.597892e+09,4.911621e+18,7.711055e+26,0,11
9.838447e+19,1.401866e+30,3.989741e+39,0,17
1.036503e+10,2.516249e+19,9.838799e+27,0,4
8.214725e+09,1.643781e+19,5.048595e+27,0,29
1.047573e+10,2.540668e+19,7.079216e+27,0,20
8.823367e+09,2.017965e+19,7.396069e+27,0,35
9.361446e+09,2.236730e+19,9.722936e+27,0,22
1.002783e+10,2.483370e+19,1.029182e+28,0,87
1.169961e+20,1.769189e+30,5.520202e+39,0,9
9.980797e+09,2.449475e+19,8.858325e+27,0,3
1.275843e+10,4.050585e+19,2.021514e+28,0,6
6.431926e+09,1.136131e+19,3.686815e+27,0,92
7.831195e+09,1.513679e+19,4.133766e+27,0,103
9.504997e+09,2.341259e+19,1.021004e+28,0,35
8.289168e+09,1.806267e+19,6.501256e+27,0,92
7.676427e+09,1.528443e+19,5.007834e+27,0,74
7.932827e+19,9.694791e+29,2.360976e+39,0,20
9.179257e+09,2.085122e+19,6.913363e+27,0,96
1.007952e+10,2.692110e+19,1.118996e+28,0,76
6.699516e+09,1.136597e+19,2.460070e+27,0,46
6.148861e+09,1.000262e+19,2.966610e+27,0,90
7.727169e+09,1.587408e+19,5.870102e+27,0,45
1.224842e+10,3.639279e+19,1.626685e+28,0,44
1.052782e+10,2.959232e+19,1.562260e+28,0,85
7.814992e+09,1.345064e+19,2.780081e+27,0,31
1.031835e+10,2.674835e+19,1.251211e+28,0,16
9.756255e+09,2.512708e+19,1.403160e+28,0,30
1.210008e+10,3.944209e+19,2.013679e+28,0,99
1.383130e+10,4.483473e+19,2.022247e+28,0,8
8.778327e+09,1.869713e+19,4.916026e+27,0,26
9.053918e+09,2.189703e+19,9.726510e+27,0,92
1.119286e+10,3.339756e+19,1.559979e+28,0,7
9.664166e+09,2.281918e+19,8.743502e+27,0,32
1.193101e+10,3.415985e+19,1.692660e+28,0,32
1.166065e+10,3.524009e+19,1.628489e+28,0,76
1.170510e+10,3.770721e+19,2.209277e+28,0,99
6.253729e+09,9.739603e+18,2.184604e+27,0,18
8.808675e+09,2.016199e+19,8.383062e+27,0,35
7.654772e+19,1.194492e+30,3.776392e+39,0,8
5.890128e+09,8.131279e+18,1.577425e+27,0,15
8.490310e+09,1.825325e+19,6.889442e+27,0,19
8.391986e+19,5.470056e+29,8.265560e+38,0,80
1.019912e+10,2.836705e+19,1.290323e+28,0,99
8.092101e+19,7.382370e+29,1.507583e+39,0,96
7.557102e+19,5.762571e+29,1.038469e+39,0,37
5.328536e+09,7.041987e+18,1.339072e+27,0,63
6.413761e+09,1.026644e+19,2.187852e+27,0,62
7.685739e+09,1.424437e+19,3.390202e+27,0,29
1.062295e+10,2.848475e+19,1.186487e+28,0,98
1.212798e+10,3.732127e+19,2.105230e+28,0,4
5.822222e+09,8.499221e+18,1.823019e+27,0,90
8.571698e+09,1.895248e+19,6.039260e+27,0,42
9.488743e+09,2.220110e+19,7.495875e+27,0,96
9.204886e+09,2.153650e+19,8.579684e+27,0,94
5.839779e+09,9.177713e+18,2.990902e+27,0,53
4.663606e+09,5.891593e+18,1.147985e+27,0,88
6.343500e+19,2.300632e+29,1.960853e+38,0,58
8.023057e+09,1.468680e+19,3.694230e+27,0,83
7.883633e+09,1.663390e+19,7.013409e+27,0,30
9.823758e+09,2.442356e+19,1.017169e+28,0,35
9.244591e+19,8.352662e+29,1.587650e+39,0,20
9.355286e+09,2.378956e+19,1.105092e+28,0,85
1.047231e+10,2.685742e+19,9.016693e+27,0,6
8.330093e+09,1.682058e+19,4.499774e+27,0,89
7.941131e+09,1.529988e+19,4.361492e+27,0,29
1.186283e+10,3.053821e+19,1.132644e+28,0,14
1.923044e+10,8.692173e+19,5.861651e+28,0,33
6.460132e+09,1.041922e+19,2.392586e+27,0,18
1.329501e+10,4.298970e+19,2.046149e+28,0,24
9.193903e+09,2.166758e+19,8.676564e+27,0,35
9.510339e+09,2.085613e+19,7.739841e+27,0,52
9.204216e+09,1.949694e+19,5.233025e+27,0,29
7.087012e+09,1.206033e+19,3.003779e+27,0,13
9.482481e+09,2.357792e+19,8.939598e+27,0,0
1.186682e+10,3.663028e+19,2.210804e+28,0,98
7.953844e+09,1.648380e+19,5.166630e+27,0,45
8.633838e+19,6.402369e+29,1.146765e+39,0,86
9.896113e+19,8.834704e+29,1.784639e+39,0,35
8.604770e+09,1.923967e+19,8.155527e+27,0,30
7.352280e+09,1.321220e+19,3.106457e+27,0,1
1.052570e+10,2.769178e+19,1.399020e+28,0,19
8.653406e+09,1.982548e+19,8.000054e+27,0,45
1.235769e+10,3.731873e+19,1.763087e+28,0,8
1.215144e+10,3.813827e+19,1.986667e+28,0,23
7.968393e+19,6.577230e+29,1.274918e+39,0,45
5.671354e+09,7.646519e+18,1.308185e+27,0,15
1.004364e+10,2.596763e+19,1.060553e+28,0,46
1.233524e+10,3.653476e+19,1.838919e+28,0,73
8.252792e+09,1.757882e+19,5.622278e+27,0,84
7.206039e+19,5.734047e+29,1.012009e+39,0,97
6.275990e+09,1.017103e+19,2.153774e+27,0,88
7.360479e+09,1.367181e+19,4.030855e+27,0,1
6.678277e+19,5.000744e+29,7.153093e+38,0,82
1.144460e+10,3.357348e+19,1.746205e+28,0,44
7.465359e+09,1.475375e+19,4.272032e+27,0,86
1.145539e+10,3.148285e+19,1.072940e+28,0,104
1.451161e+10,4.532600e+19,2.399554e+28,0,21
7.920304e+19,7.220562e+29,1.342513e+39,0,52
1.225683e+10,3.637601e+19,1.803869e+28,0,93
7.875188e+09,1.405085e+19,3.644066e+27,0,11
8.817876e+09,1.881582e+19,4.754488e+27,0,26
6.887670e+19,5.243231e+29,8.294022e+38,0,11
1.040526e+10,2.778827e+19,1.180229e+28,0,42
9.790532e+09,2.427359e+19,1.042047e+28,0,35
8.157551e+19,6.889592e+29,1.303561e+39,0,3
1.363131e+10,4.268401e+19,2.095381e+28,0,17
6.870099e+19,5.148500e+29,7.974698e+38,0,31
1.164777e+10,3.029157e+19,1.330197e+28,0,50
7.474465e+09,1.520014e+19,5.760678e+27,0,56
9.364324e+09,2.391781e+19,1.104070e+28,0,85
8.574389e+09,1.932849e+19,8.030983e+27,0,56
9.877369e+09,2.524252e+19,1.337545e+28,0,30
5.135420e+09,7.066275e+18,1.522167e+27,0,88
1.736597e+10,7.121713e+19,4.473425e+28,0,27
7.404974e+19,6.438103e+29,1.208147e+39,0,20
1.061787e+10,2.671012e+19,1.225053e+28,0,36
1.102716e+10,2.816677e+19,8.980128e+27,0,20
8.465631e+09,1.909998e+19,7.708783e+27,0,37
9.364031e+09,2.248290e+19,7.672438e+27,0,0
9.652134e+09,2.358761e+19,1.129674e+28,0,36
6.345470e+09,1.013137e+19,2.229754e+27,0,18
8.013923e+09,1.653261e+19,6.335799e+27,0,19
8.130369e+19,1.464201e+30,5.080683e+39,0,2
8.581313e+09,1.904676e+19,6.298617e+27,0,59
9.251006e+09,2.188748e+19,7.810140e+27,0,3
9.504739e+09,2.161149e+19,6.814286e+27,0,103
9.364337e+09,2.137924e+19,6.172562e+27,0,26
7.096299e+09,1.223825e+19,2.972420e+27,0,83
8.970929e+09,2.077876e+19,8.452511e+27,0,35
8.705506e+19,8.446328e+29,1.826602e+39,0,86
9.950314e+09,2.505001e+19,9.147812e+27,0,3
8.107825e+09,1.479805e+19,3.883263e+27,0,13
8.894828e+19,8.088035e+29,1.807636e+39,0,81
1.044482e+10,2.827765e+19,1.354374e+28,0,3
1.019872e+10,2.642944e+19,1.349408e+28,0,36
1.104018e+10,2.957394e+19,1.086366e+28,0,104
1.048713e+10,2.741391e+19,1.108310e+28,0,39
8.710733e+09,1.795685e+19,6.575764e+27,0,38
7.036039e+09,1.298942e+19,3.579225e+27,0,46
9.842809e+19,1.160701e+30,3.107180e+39,0,98
1.227735e+10,3.940729e+19,1.983622e+28,0,7
1.404437e+10,4.760116e+19,2.489427e+28,0,9
9.249369e+19,7.326658e+29,1.200084e+39,0,31
8.664094e+09,1.834928e+19,4.727208e+27,0,26
6.839558e+09,1.244788e+19,3.880652e+27,0,22
8.626722e+09,1.894964e+19,6.153970e+27,0,77
9.510914e+09,2.274309e+19,1.050345e+28,0,36
1.111121e+10,2.844229e+19,9.038629e+27,0,20
9.323254e+09,2.293962e+19,8.514396e+27,0,76
1.744379e+20,1.620230e+30,3.218328e+39,0,14
6.781923e+09,1.087544e+19,2.235479e+27,0,18
8.881236e+09,1.987740e+19,6.717361e+27,0,89
6.799521e+09,1.164154e+19,3.276533e+27,0,18
4.191194e+09,4.364118e+18,6.012655e+26,0,15
7.288771e+09,1.393632e+19,3.311341e+27,0,40
6.973419e+19,4.460337e+29,6.483031e+38,0,90
8.610184e+09,1.816326e+19,6.547933e+27,0,103
9.130762e+09,1.947846e+19,7.142837e+27,0,38
7.982252e+09,1.694090e+19,6.083553e+27,0,92
1.371825e+10,4.277510e+19,1.755667e+28,0,26
1.031637e+10,2.727699e+19,1.108237e+28,0,0
1.055931e+10,2.934953e+19,1.426267e+28,0,98
6.963135e+09,1.168690e+19,2.281668e+27,0,29
1.052263e+10,2.815559e+19,1.149131e+28,0,42
6.116923e+09,9.831040e+18,2.441634e+27,0,88
1.061984e+10,2.967367e+19,1.630201e+28,0,16
1.237343e+10,3.877211e+19,2.311267e+28,0,4
8.644933e+09,1.741342e+19,4.672098e+27,0,102
6.979828e+09,1.192025e+19,2.845958e+27,0,18
7.544054e+09,1.474899e+19,4.959326e+27,0,22
7.314808e+19,5.963485e+29,1.089074e+39,0,97
8.455984e+09,1.609225e+19,4.177584e+27,0,31
7.975322e+09,1.640749e+19,4.911525e+27,0,77
6.575066e+19,4.928399e+29,7.807587e+38,0,31
1.095510e+10,3.305655e+19,1.959159e+28,0,81
1.377389e+10,4.732666e+19,2.641896e+28,0,47
1.399508e+10,4.433237e+19,2.206636e+28,0,17
5.375665e+09,7.618897e+18,1.530806e+27,0,102
1.063993e+10,2.845014e+19,1.282625e+28,0,42
5.479711e+09,8.043795e+18,1.895067e+27,0,102
1.084821e+10,2.969047e+19,1.398699e+28,0,98
6.965719e+09,1.210837e+19,3.009729e+27,0,83
7.653182e+19,8.103616e+29,1.898861e+39,0,104
5.250383e+09,7.114727e+18,1.639645e+27,0,13
1.139655e+10,3.094912e+19,1.156138e+28,0,44
7.224906e+19,4.919232e+29,7.896636e+38,0,88
9.352061e+09,2.089663e+19,8.031059e+27,0,69
9.714029e+09,2.460074e+19,9.856669e+27,0,66
6.312668e+09,1.035401e+19,3.198755e+27,0,90
9.518113e+09,2.162837e+19,7.326519e+27,0,25
1.786402e+10,7.083341e+19,3.824490e+28,0,5
1.064001e+10,2.597593e+19,8.398100e+27,0,91
1.368855e+10,4.585081e+19,2.500012e+28,0,9
7.297857e+19,5.045364e+29,8.576320e+38,0,0
1.023633e+10,2.516305e+19,9.237816e+27,0,96
8.179510e+09,1.796829e+19,7.164660e+27,0,92
1.030208e+10,2.816264e+19,1.276991e+28,0,85
1.232705e+10,3.640940e+19,1.757337e+28,0,93
1.222072e+10,3.592344e+19,1.563966e+28,0,8
1.004356e+10,2.340670e+19,7.165645e+27,0,20
6.719444e+09,1.244689e+19,4.126045e+27,0,92
9.974730e+09,2.515768e+19,1.214899e+28,0,10
7.804589e+09,1.589080e+19,6.347970e+27,0,19
8.956930e+09,1.905880e+19,6.289644e+27,0,29
1.335324e+10,4.416944e+19,2.620755e+28,0,34
9.716108e+09,2.386374e+19,1.089224e+28,0,19
7.771786e+09,1.575937e+19,5.684216e+27,0,22
8.592874e+09,1.992524e+19,8.972571e+27,0,37
6.701786e+19,3.706788e+29,4.405199e+38,0,15
1.113984e+10,3.003016e+19,1.051210e+28,0,104
7.443433e+19,7.230717e+29,1.415748e+39,0,11
1.267737e+10,4.000581e+19,2.045984e+28,0,24
8.474445e+09,1.840407e+19,7.074619e+27,0,65
1.352768e+10,4.319858e+19,2.525725e+28,0,21
7.445997e+09,1.463726e+19,4.626513e+27,0,46
7.563981e+09,1.456651e+19,4.277543e+27,0,83
1.389632e+10,4.694110e+19,2.345837e+28,0,27
1.106615e+10,2.946600e+19,9.310903e+27,0,27
9.058258e+09,2.027349e+19,7.390404e+27,0,14
9.621993e+09,2.296567e+19,9.548149e+27,0,46
8.931550e+09,2.022495e+19,8.478252e+27,0,36
9.887812e+09,2.697386e+19,1.417364e+28,0,81
8.082369e+09,1.587852e+19,4.274276e+27,0,103
8.777500e+09,1.760808e+19,5.650546e+27,0,38
8.664059e+09,1.797478e+19,5.900826e+27,0,28
1.238695e+10,3.805575e+19,1.957218e+28,0,6
9.783286e+09,2.372366e+19,1.001488e+28,0,97
1.497959e+10,5.170851e+19,3.338671e+28,0,21
8.683318e+09,2.021538e+19,7.507640e+27,0,70
1.162082e+10,3.517663e+19,1.858986e+28,0,27
9.391926e+09,2.355267e+19,9.479638e+27,0,85
2.076738e+10,9.050886e+19,6.571683e+28,0,9
7.202120e+09,1.346726e+19,3.560611e+27,0,74
1.380745e+10,4.281703e+19,2.048128e+28,0,21
9.188106e+09,2.170744e+19,1.010244e+28,0,36
8.288147e+09,1.703466e+19,5.262912e+27,0,14
1.229610e+10,4.020721e+19,2.306425e+28,0,7
8.846993e+19,1.173275e+30,3.429015e+39,0,23
9.425419e+09,2.250088e+19,8.924879e+27,0,96
8.503719e+09,1.843067e+19,7.710497e+27,0,36
9.041582e+19,1.265460e+30,3.835123e+39,0,34
7.989310e+09,1.701817e+19,5.455092e+27,0,86
8.069908e+09,1.519321e+19,3.607422e+27,0,43
1.067246e+10,2.893965e+19,1.293677e+28,0,51
9.153824e+09,2.064012e+19,7.200237e+27,0,10
8.400324e+09,1.658941e+19,5.376658e+27,0,11
6.625902e+09,1.142423e+19,2.510349e+27,0,46
9.223095e+19,9.121240e+29,1.878753e+39,0,25
8.795537e+19,1.358399e+30,4.320567e+39,0,4
8.645352e+09,1.751188e+19,6.291854e+27,0,11
9.763837e+09,2.483157e+19,9.549382e+27,0,42
1.217203e+10,3.523217e+19,1.552430e+28,0,93
1.047533e+10,2.740190e+19,1.194849e+28,0,93
1.067781e+10,3.032821e+19,1.885386e+28,0,16
1.313759e+10,4.316389e+19,2.732242e+28,0,87
8.579366e+19,1.085379e+30,2.949248e+39,0,0
1.241154e+10,3.874729e+19,2.024852e+28,0,34
9.769258e+09,2.522046e+19,1.031832e+28,0,41
6.165549e+09,9.581283e+18,2.114635e+27,0,18
1.055214e+10,2.600645e+19,9.914834e+27,0,4
8.735709e+09,2.088903e+19,8.877640e+27,0,70
1.152227e+10,3.590199e+19,1.785791e+28,0,99
7.060862e+09,1.121098e+19,2.570593e+27,0,82
8.275641e+09,1.753280e+19,6.517566e+27,0,10
1.580376e+10,5.932188e+19,3.383796e+28,0,41
7.053997e+09,1.200798e+19,3.232738e+27,0,82
1.415287e+10,5.095539e+19,2.962958e+28,0,27
2.944216e+10,2.119888e+20,2.308558e+29,0,72
8.511813e+09,1.772897e+19,5.348438e+27,0,3
1.201554e+10,3.543126e+19,1.519008e+28,0,8
5.533851e+09,8.028480e+18,1.558708e+27,0,88
1.006791e+10,2.633802e+19,1.310784e+28,0,92
4.135554e+10,3.943700e+20,6.381363e+29,0,72
9.181699e+09,2.207684e+19,8.256338e+27,0,37
1.673030e+10,6.572031e+19,3.767802e+28,0,41
1.396750e+10,4.716928e+19,2.279942e+28,0,33
5.516247e+09,8.202148e+18,2.126167e+27,0,95
1.084016e+10,2.908647e+19,1.463942e+28,0,94
7.086598e+09,1.210773e+19,2.823971e+27,0,43
1.576066e+10,5.744338e+19,2.995083e+28,0,41
1.034735e+10,2.684060e+19,1.057594e+28,0,3
1.964839e+10,7.872297e+19,5.070702e+28,0,97
8.113347e+19,1.273199e+30,4.399563e+39,0,41
1.086885e+10,2.989226e+19,1.589152e+28,0,16
8.873385e+09,1.852560e+19,6.417747e+27,0,69
9.754959e+09,2.395390e+19,1.085811e+28,0,16
1.004288e+10,2.473414e+19,8.908343e+27,0,3
8.759773e+09,1.930062e+19,6.403118e+27,0,89
6.116657e+09,9.396688e+18,2.509518e+27,0,13
8.549387e+09,1.764675e+19,4.769205e+27,0,25
8.560496e+09,1.903905e+19,6.537484e+27,0,84
1.119657e+10,2.921985e+19,1.135654e+28,0,4
9.823616e+09,2.513579e+19,1.114442e+28,0,84
8.673856e+09,1.944380e+19,6.640222e+27,0,84
1.327688e+10,4.412861e+19,2.821442e+28,0,6
5.987383e+09,8.553079e+18,1.604207e+27,0,63
6.163253e+09,1.008188e+19,2.665544e+27,0,95
1.005362e+10,2.502911e+19,9.177221e+27,0,3
8.917711e+09,1.923847e+19,7.584067e+27,0,38
1.060702e+10,2.582021e+19,7.886390e+27,0,20
8.905066e+09,2.086326e+19,7.456576e+27,0,0
1.141041e+10,3.280492e+19,1.819609e+28,0,36
1.027835e+10,2.673396e+19,1.174647e+28,0,73
1.074004e+10,2.782105e+19,9.783254e+27,0,57
9.017676e+09,2.082204e+19,6.339900e+27,0,0
1.028263e+10,2.830729e+19,1.394239e+28,0,61
1.067302e+10,2.488202e+19,9.407105e+27,0,38
9.022419e+09,2.218675e+19,1.015459e+28,0,85
8.924316e+09,2.093746e+19,8.870777e+27,0,92
1.022797e+10,2.633018e+19,9.481773e+27,0,0
7.660724e+19,7.762929e+29,1.642526e+39,0,22
8.941341e+09,2.051542e+19,8.050076e+27,0,92
7.967427e+09,1.507258e+19,3.122578e+27,0,100
1.073446e+10,2.890585e+19,1.357045e+28,0,93
8.836937e+09,2.076496e+19,8.133771e+27,0,40
6.832864e+09,1.123208e+19,2.903811e+27,0,12
1.598248e+10,6.219135e+19,3.699930e+28,0,47
9.988324e+09,2.465510e+19,9.520550e+27,0,45
1.867004e+10,8.165714e+19,5.490072e+28,1,5
1.113670e+10,3.240244e+19,1.556889e+28,0,98
7.312254e+09,1.206795e+19,3.393120e+27,0,82
9.816003e+09,2.409056e+19,1.137574e+28,0,36
1.459374e+10,5.082715e+19,2.636511e+28,0,33
5.426910e+09,7.308876e+18,1.442483e+27,0,63
1.209809e+10,3.635897e+19,1.839280e+28,0,32
9.079601e+09,2.087451e+19,7.095202e+27,0,84
7.487728e+09,1.476538e+19,4.071718e+27,0,86
1.164651e+10,3.287979e+19,1.571233e+28,0,34
8.361410e+19,6.364129e+29,1.022857e+39,0,11
9.662505e+09,2.329672e+19,1.026201e+28,0,65
1.181966e+10,3.371944e+19,1.590250e+28,0,93
1.370667e+10,4.634894e+19,2.506564e+28,0,70
6.938173e+09,1.291084e+19,3.779272e+27,0,37
8.528621e+09,1.890334e+19,7.079188e+27,0,59
1.847250e+10,7.610754e+19,4.705901e+28,0,5
1.181561e+10,3.529543e+19,1.617784e+28,0,27
5.867141e+09,7.740588e+18,1.194200e+27,0,15
7.285612e+19,6.584697e+29,1.356110e+39,0,45
1.136503e+10,3.109457e+19,1.791731e+28,0,30
6.314961e+09,1.065919e+19,3.175394e+27,0,95
9.373455e+09,2.190871e+19,7.260911e+27,0,3
6.789915e+19,4.157696e+29,5.469827e+38,0,12
1.332133e+10,4.367595e+19,2.253744e+28,0,67
9.755793e+09,2.459763e+19,8.462444e+27,0,42
9.897878e+09,2.421273e+19,1.106473e+28,0,19
7.550728e+09,1.369048e+19,3.793317e+27,0,15
1.289404e+10,3.875092e+19,1.848730e+28,0,21
6.804802e+19,5.885933e+29,1.100780e+39,0,20
8.550399e+19,7.029290e+29,1.390274e+39,0,40
7.588783e+09,1.464667e+19,4.680438e+27,0,22
1.392642e+10,4.822750e+19,2.859097e+28,0,34
6.939583e+09,1.187865e+19,3.061031e+27,0,102
9.274412e+09,2.171735e+19,7.172799e+27,0,68
5.784607e+09,7.524117e+18,1.372594e+27,0,82
8.951304e+09,2.031748e+19,5.865093e+27,0,39
7.510631e+09,1.366990e+19,3.565187e+27,0,29
7.587976e+19,6.921674e+29,1.412016e+39,0,26
