m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,sample,subject,tp,exp
5.144627e+08,1.001808e+16,2.559809e+19,1.388661e+19,2.148981e+08,4.146156e+16,2.051759e+18,2.810746e+17,3.110500e+08,8.992535e+16,3.395313e+18,3.379406e+18,2.156990e+05,1.915792e+09,1.618342e+10,2.476535e+09,1.063101e+05,4.552624e+09,1.905697e+11,3.917981e+10,1.483012e+05,1.262507e+10,5.501070e+11,9.148721e+10,8.458051e+07,2.867321e+15,6.065647e+16,8.074337e+17,1.712099e+07,1.944996e+14,2.273117e+16,2.969690e+15,7.064970e+07,4.569360e+15,6.447275e+17,5.531161e+17,0,4,LFAU,26
4.632306e+08,4.632890e+15,9.545894e+19,3.284110e+19,2.381546e+08,5.243556e+16,2.429555e+18,1.502565e+18,2.349225e+08,5.095292e+16,5.263724e+18,5.082809e+18,1.331477e+07,1.662941e+14,5.283397e+17,5.609754e+17,3.392465e+05,4.275044e+10,4.282600e+12,2.096827e+12,1.313497e+07,1.711373e+14,5.552901e+17,5.536317e+17,1.363637e+08,1.897514e+15,2.064101e+18,1.250219e+18,5.147072e+07,1.974903e+15,3.118720e+17,7.395802e+16,9.260694e+07,7.437703e+15,3.960102e+17,4.510189e+17,0,4,LFAU,14
5.924386e+08,2.868913e+15,1.735549e+18,5.944045e+18,2.774118e+08,6.986496e+16,3.643032e+18,4.157444e+17,3.281279e+08,9.928679e+16,3.997158e+18,2.488479e+18,2.193447e+05,1.139495e+08,3.660510e+11,6.787726e+09,1.320966e+05,8.952751e+09,4.772018e+11,9.101700e+10,1.247343e+05,7.753708e+09,3.683350e+11,6.529872e+10,1.821316e+08,2.305044e+16,1.197501e+18,6.039271e+17,1.785185e+07,1.939197e+14,2.257945e+16,2.679302e+15,1.682411e+08,2.707220e+16,2.557038e+18,9.067670e+17,0,10,CAU,A26A12lw
5.456220e+08,7.283611e+12,1.453080e+19,9.365931e+18,2.771478e+08,7.065308e+16,3.997199e+18,8.205282e+17,2.798237e+08,7.207841e+16,3.698681e+18,2.088090e+18,2.083039e+05,5.928317e+05,2.042798e+11,4.474691e+09,1.231232e+05,7.228256e+09,3.782513e+11,6.089556e+10,1.234181e+05,7.471026e+09,3.576850e+11,6.107422e+10,1.831966e+08,2.210701e+16,2.197561e+18,7.885607e+17,2.007448e+07,2.552589e+14,2.802529e+16,3.687160e+15,1.672434e+08,2.673780e+16,2.266144e+18,1.183124e+18,0,10,E,HAPPY
5.001330e+08,4.447455e+14,3.882191e+18,1.324279e+19,2.472887e+08,5.532593e+16,3.258292e+18,4.688546e+17,2.649513e+08,6.395486e+16,7.325374e+18,5.223497e+18,2.435183e+05,1.434182e+08,4.979959e+11,1.211626e+10,1.367679e+05,9.366185e+09,4.003591e+11,7.237114e+10,1.470130e+05,1.164465e+10,6.663780e+11,1.553050e+11,2.047827e+08,2.638042e+16,4.632916e+18,1.832138e+18,2.494238e+07,4.182211e+14,5.617904e+16,7.475360e+15,1.843932e+08,3.252945e+16,4.035669e+18,2.532101e+18,1,10,N,N
4.988629e+08,3.922046e+14,1.889584e+18,1.489899e+19,2.486416e+08,5.611203e+16,2.930284e+18,4.221095e+17,2.619835e+08,6.263948e+16,9.300344e+18,7.230908e+18,2.293202e+05,1.971031e+08,3.893105e+11,2.251841e+09,1.294249e+05,8.096408e+09,4.208734e+11,7.562045e+10,1.393632e+05,1.025043e+10,5.233731e+11,1.072323e+11,2.140058e+08,2.835933e+16,6.380735e+18,3.483626e+18,2.649307e+07,4.620198e+14,6.662361e+16,9.068007e+15,1.925375e+08,3.539276e+16,6.538904e+18,4.404081e+18,0,10,N,N
5.528206e+08,2.710932e+14,1.137400e+19,1.102184e+19,2.742442e+08,6.900141e+16,3.905451e+18,4.570155e+17,2.902410e+08,7.762746e+16,3.977639e+18,2.969916e+18,2.494498e+05,7.005206e+08,3.922151e+11,1.479383e+10,1.347103e+05,8.296398e+09,4.412679e+11,7.390810e+10,1.586965e+05,1.354785e+10,6.864934e+11,1.138843e+11,1.793559e+08,2.121511e+16,1.402167e+18,2.246012e+17,1.945929e+07,2.463797e+14,2.700588e+16,3.347056e+15,1.637004e+08,2.569241e+16,1.438467e+18,4.980769e+17,0,10,LFAU,20
4.931255e+08,4.244890e+14,5.984866e+18,1.577083e+19,2.426599e+08,5.337977e+16,3.113177e+18,4.226411e+17,2.620952e+08,6.275126e+16,7.544845e+18,5.859006e+18,2.157977e+05,9.625121e+08,1.860005e+11,1.105950e+10,1.120472e+05,5.974686e+09,2.606635e+11,4.502935e+10,1.385877e+05,1.090857e+10,5.821724e+11,1.152679e+11,1.788233e+08,1.941937e+16,4.837779e+18,1.584963e+18,2.295957e+07,3.367838e+14,5.013773e+16,9.044358e+15,1.605182e+08,2.442709e+16,3.827987e+18,2.431565e+18,0,10,UFAU,43
5.596471e+08,4.274060e+13,9.836217e+18,7.647939e+18,2.829803e+08,7.352698e+16,4.605677e+18,5.357845e+17,2.884991e+08,7.659810e+16,2.692711e+18,1.796088e+18,2.469043e+05,2.081017e+08,5.336136e+11,9.587850e+09,1.409564e+05,9.790740e+09,5.029735e+11,8.121185e+10,1.482082e+05,1.147035e+10,5.749258e+11,9.955264e+10,1.819512e+08,2.256850e+16,5.105842e+17,1.372097e+17,1.847538e+07,2.220544e+14,2.605499e+16,3.120181e+15,1.670703e+08,2.681996e+16,1.505751e+18,3.105365e+17,0,10,LFAU,12R
5.842989e+08,3.114768e+14,1.401085e+19,1.590334e+19,3.057216e+08,8.626095e+16,4.060595e+18,5.094930e+17,2.907673e+08,7.760557e+16,5.820519e+18,4.428799e+18,2.655403e+05,3.627296e+08,8.274617e+11,3.513490e+10,1.514670e+05,9.542095e+09,6.533622e+11,1.181220e+11,1.678611e+05,1.357991e+10,8.718457e+11,1.427220e+11,1.961057e+08,2.343911e+16,8.370773e+17,1.928951e+17,2.472825e+07,4.182975e+14,5.148263e+16,6.645731e+15,1.758488e+08,2.957505e+16,1.291118e+18,3.942053e+17,0,10,LFAU,14
4.890184e+08,6.709498e+14,3.395881e+18,1.420625e+19,2.381408e+08,5.119840e+16,3.198042e+18,7.219932e+17,2.627480e+08,6.295249e+16,8.807859e+18,6.691192e+18,2.083551e+05,2.707895e+08,3.659519e+11,3.395005e+09,1.209952e+05,7.084079e+09,3.792260e+11,6.708678e+10,1.242158e+05,7.952528e+09,3.842362e+11,9.315001e+10,1.936109e+08,2.312058e+16,5.968656e+18,2.654115e+18,2.485734e+07,4.017379e+14,5.268371e+16,9.795340e+15,1.735909e+08,2.859890e+16,5.315745e+18,3.537634e+18,0,10,LFAU,16
1.897151e+08,1.152962e+16,2.300985e+19,4.090272e+18,7.101384e+07,4.093232e+15,1.258295e+18,9.782237e+17,1.257595e+08,1.418171e+16,6.576320e+18,6.520415e+18,2.061551e+07,3.480929e+14,3.532214e+17,4.735142e+17,1.989344e+06,1.982609e+12,4.761363e+14,2.975605e+14,1.928130e+07,3.531508e+14,4.068758e+17,4.012764e+17,8.086880e+07,1.442241e+15,6.831620e+17,4.222825e+17,2.419846e+07,4.291236e+14,7.103568e+16,4.454627e+16,6.199127e+07,3.263186e+15,2.992078e+16,5.620700e+16,0,10,YR,L45
4.799736e+08,3.157229e+14,3.569846e+18,9.094918e+18,2.379100e+08,5.121531e+16,2.850269e+18,3.426169e+17,2.536665e+08,5.861791e+16,5.706089e+18,3.544813e+18,2.085990e+05,2.070210e+08,3.803439e+11,6.315122e+09,1.162017e+05,6.635432e+09,2.649811e+11,4.495685e+10,1.271443e+05,8.988912e+09,4.143997e+11,9.464479e+10,2.206761e+08,2.985290e+16,1.052654e+19,5.059081e+18,2.731754e+07,4.596431e+14,6.517571e+16,8.393522e+15,1.992548e+08,3.773663e+16,7.990208e+18,6.392573e+18,0,10,LFAU,25
4.935854e+08,4.378612e+14,1.534461e+19,2.177770e+19,2.627825e+08,6.307764e+16,3.108454e+18,3.788248e+17,2.425987e+08,5.328110e+16,8.700019e+18,7.091978e+18,7.753797e+05,2.989888e+11,1.584669e+14,1.673761e+14,1.558474e+05,5.833132e+09,3.372546e+11,1.059309e+11,7.014952e+05,4.026520e+11,2.038818e+14,1.814748e+14,2.574317e+08,3.536895e+16,1.392439e+19,4.539560e+18,3.974269e+07,1.033779e+15,1.478984e+17,1.772579e+16,2.255591e+08,4.811847e+16,8.326197e+18,6.412581e+18,0,10,E,ANGER
4.355292e+08,5.384499e+15,2.614078e+19,1.354290e+19,2.552400e+08,5.937018e+16,2.400407e+18,3.168086e+17,1.918697e+08,3.262109e+16,3.205902e+18,2.273380e+18,5.155942e+07,2.254617e+14,1.986661e+18,5.456911e+17,3.167522e+07,8.024801e+14,4.240774e+16,3.354284e+16,2.327914e+07,4.355324e+14,5.628532e+16,9.114805e+16,1.706984e+08,5.049576e+15,2.651110e+19,3.973751e+16,5.725418e+07,2.678006e+15,2.311233e+16,7.208193e+15,1.191002e+08,1.319384e+16,2.324179e+18,1.684387e+18,0,10,O,MOUTH
5.547785e+08,1.431988e+14,1.238853e+19,5.883371e+18,2.784678e+08,7.106795e+16,4.322674e+18,5.379970e+17,2.882052e+08,7.635055e+16,2.410674e+18,1.075386e+18,2.512031e+05,1.974111e+08,4.936575e+11,1.471580e+10,1.450847e+05,9.898681e+09,5.358079e+11,9.244387e+10,1.517231e+05,1.154702e+10,6.536133e+11,1.076678e+11,1.919201e+08,2.336555e+16,3.024234e+18,1.020418e+18,2.244722e+07,3.183517e+14,3.577616e+16,4.391754e+15,1.741094e+08,2.888980e+16,2.521527e+18,1.493640e+18,0,10,LFAU,10
5.415503e+08,2.796160e+14,1.367626e+18,1.252904e+19,2.697687e+08,6.659059e+16,3.374491e+18,3.884632e+17,2.835005e+08,7.389975e+16,8.138698e+18,5.962507e+18,2.384294e+05,7.758911e+07,4.410945e+11,7.122255e+08,1.382150e+05,8.637815e+09,4.783133e+11,8.545133e+10,1.458230e+05,1.032301e+10,6.566769e+11,1.291162e+11,2.226895e+08,3.288869e+16,1.197318e+18,9.258231e+17,2.374910e+07,3.827950e+14,4.887151e+16,5.864801e+15,2.031463e+08,3.974085e+16,3.030756e+18,1.262851e+18,0,10,LFAU,17
5.342315e+08,4.629949e+14,1.194658e+19,1.130024e+19,2.635794e+08,6.313431e+16,3.857460e+18,4.895547e+17,2.829763e+08,7.328070e+16,4.350330e+18,2.860264e+18,2.112804e+05,1.282789e+07,3.740034e+11,3.459849e+10,1.227106e+05,7.662979e+09,3.403731e+11,5.728280e+10,1.239220e+05,8.165759e+09,4.760670e+11,1.642540e+11,1.709148e+08,1.950684e+16,1.857277e+18,4.764116e+17,1.846718e+07,2.118333e+14,2.620689e+16,3.747198e+15,1.564193e+08,2.334953e+16,2.055173e+18,8.739033e+17,0,10,LFAU,12LW
4.731503e+08,6.741707e+12,5.349084e+18,1.440086e+19,2.429602e+08,5.371076e+16,2.867887e+18,3.286986e+17,2.414184e+08,5.303987e+16,6.856400e+18,5.419264e+18,4.866568e+06,1.660796e+13,5.691182e+15,8.697918e+15,4.558042e+05,1.160001e+11,5.211812e+12,1.084279e+12,4.526011e+06,1.991073e+13,8.292366e+15,8.102197e+15,2.131393e+08,2.470364e+16,8.536907e+18,2.065046e+18,3.223501e+07,6.467811e+14,7.629908e+16,1.134688e+16,1.877684e+08,3.306972e+16,6.029649e+18,3.558743e+18,0,10,LFAU,18
3.187624e+08,8.159538e+15,1.191591e+19,7.692605e+18,1.787505e+08,2.931620e+16,4.144467e+18,2.932695e+18,1.475428e+08,1.962586e+16,3.009979e+18,2.446398e+18,2.165809e+05,3.795684e+09,2.213237e+11,4.680839e+10,1.112651e+05,4.613213e+09,1.493477e+11,8.829420e+10,1.580201e+05,1.178960e+10,7.885566e+11,1.361841e+11,2.015664e+08,2.296580e+16,7.924425e+18,2.185652e+18,2.933989e+07,5.331089e+14,8.694737e+16,1.060563e+16,1.784814e+08,3.014582e+16,4.107682e+18,2.865937e+18,0,10,YR,R30
5.153378e+08,1.345332e+15,1.027811e+18,8.550424e+18,2.464962e+08,5.502281e+16,3.352677e+18,4.025827e+17,2.807831e+08,7.233992e+16,6.180274e+18,4.425048e+18,2.623634e+05,3.162062e+07,5.800790e+11,1.136306e+10,1.523190e+05,1.102182e+10,5.696005e+11,9.329014e+10,1.578640e+05,1.241972e+10,6.248850e+11,1.081532e+11,2.073371e+08,2.813022e+16,1.947374e+18,6.362208e+17,2.329427e+07,3.114236e+14,4.812052e+16,5.489432e+15,1.897583e+08,3.418175e+16,2.377075e+18,9.497357e+17,0,10,LFAU,27
5.041925e+08,1.726814e+15,9.482696e+17,8.856762e+18,2.390635e+08,5.152933e+16,2.935396e+18,3.356182e+17,2.772357e+08,7.031634e+16,8.602905e+18,5.474376e+18,2.823798e+06,6.712728e+12,1.008532e+16,1.002533e+16,4.791403e+05,1.166094e+11,1.442350e+13,1.766887e+13,2.722452e+06,7.111681e+12,9.732324e+15,9.861415e+15,2.108555e+08,3.125977e+16,3.303767e+18,3.151937e+18,1.962814e+07,2.344152e+14,3.196349e+16,3.870540e+15,1.955896e+08,3.671028e+16,5.642750e+18,3.387450e+18,0,10,E,SURPRISE
5.459693e+08,4.676606e+15,2.928429e+18,8.111976e+18,2.457651e+08,5.393813e+16,3.211460e+18,3.920298e+17,3.137313e+08,9.012826e+16,1.008758e+19,6.158254e+18,2.294560e+05,3.904845e+07,3.769944e+11,7.633029e+10,1.317679e+05,8.975723e+09,4.882406e+11,1.127415e+11,1.355431e+05,9.768761e+09,4.930873e+11,1.299065e+11,2.179556e+08,3.341757e+16,4.563292e+18,4.477487e+18,2.097218e+07,2.658011e+14,3.586608e+16,4.204768e+15,2.016824e+08,3.894324e+16,7.567333e+18,4.857458e+18,0,10,E,FEAR
4.933206e+08,1.314854e+15,1.892483e+19,2.560206e+19,2.704261e+08,6.714412e+16,2.506726e+18,2.895013e+17,2.342341e+08,4.968275e+16,9.740639e+18,7.727148e+18,1.332272e+06,1.153982e+12,7.904669e+14,8.421693e+14,1.700578e+05,7.923382e+09,3.950070e+11,9.713202e+10,1.243283e+06,1.411591e+12,9.175665e+14,8.761402e+14,2.393125e+08,2.542386e+16,1.779757e+19,4.793252e+18,4.453728e+07,1.347280e+15,2.127677e+17,2.868563e+16,2.026800e+08,3.844984e+16,9.937717e+18,7.560088e+18,0,10,LFAU,34
5.064468e+08,9.560629e+13,2.626097e+19,2.099732e+19,2.640963e+08,6.359226e+16,3.122827e+18,3.920385e+17,2.543189e+08,5.875145e+16,6.845138e+18,4.915742e+18,2.813422e+05,5.767172e+09,3.291887e+11,1.849382e+10,1.262073e+05,6.486598e+09,2.985378e+11,6.796956e+10,2.008824e+05,2.441109e+10,1.513564e+12,2.622608e+11,1.911879e+08,1.932500e+16,8.955681e+18,1.487312e+18,3.037385e+07,5.725126e+14,9.041816e+16,1.518469e+16,1.673613e+08,2.633612e+16,3.292024e+18,2.661979e+18,0,10,LFAU,28
4.157068e+08,3.992271e+15,2.861225e+18,1.492078e+19,2.143909e+08,4.178158e+16,4.315567e+18,2.275278e+18,2.113111e+08,4.054085e+16,9.368854e+18,7.525217e+18,2.208984e+05,1.540027e+09,5.048203e+11,1.302893e+10,1.180299e+05,5.560354e+09,2.589559e+11,7.480998e+10,1.483959e+05,1.091658e+10,8.879548e+11,1.917178e+11,2.120818e+08,2.806500e+16,6.071832e+18,3.008769e+18,2.631008e+07,4.457036e+14,6.514304e+16,7.806041e+15,1.909837e+08,3.480839e+16,5.535820e+18,3.661587e+18,0,10,YR,R20
5.134752e+08,5.624775e+13,7.220716e+17,1.495621e+19,2.606383e+08,6.201331e+16,3.036929e+18,3.564936e+17,2.644557e+08,6.394728e+16,9.615509e+18,7.581674e+18,2.820548e+05,7.454820e+08,5.340228e+11,9.173746e+08,1.573149e+05,1.154608e+10,5.351113e+11,9.538801e+10,1.746057e+05,1.566947e+10,9.754876e+11,1.666786e+11,2.330806e+08,3.402923e+16,6.098976e+18,3.642695e+18,2.801859e+07,5.239943e+14,7.217894e+16,8.912571e+15,2.102337e+08,4.232221e+16,6.731674e+18,4.407218e+18,0,10,PR,U
5.388826e+08,7.265246e+14,2.181124e+16,3.062543e+19,2.643914e+08,6.320573e+16,3.411621e+18,6.008838e+17,2.874813e+08,7.536290e+16,1.886565e+19,1.704719e+19,2.029139e+05,3.155382e+08,2.518526e+11,5.734117e+10,1.105554e+05,5.678180e+09,2.899047e+11,5.240458e+10,1.279761e+05,8.815415e+09,4.748967e+11,1.569955e+11,1.922167e+08,2.302479e+16,5.827503e+18,2.617517e+18,2.361523e+07,3.568067e+14,4.884204e+16,7.485739e+15,1.733547e+08,2.856793e+16,5.445121e+18,3.550616e+18,0,10,UFAU,44
4.811259e+08,1.842298e+14,6.621657e+18,1.246461e+19,2.441973e+08,5.450088e+16,2.958905e+18,3.515604e+17,2.476730e+08,5.616666e+16,6.512518e+18,4.756402e+18,2.643717e+05,2.165946e+07,7.831470e+11,1.162214e+10,1.580162e+05,1.159582e+10,7.166232e+11,1.264134e+11,1.566927e+05,1.153675e+10,6.544132e+11,1.267630e+11,2.053445e+08,2.545697e+16,5.910896e+18,2.510929e+18,2.673823e+07,4.640291e+14,7.154276e+16,8.678239e+15,1.838409e+08,3.214480e+16,4.897146e+18,3.194845e+18,0,10,YR,R10
5.310738e+08,5.506225e+12,2.613567e+18,2.966478e+19,2.708653e+08,6.657510e+16,3.456400e+18,7.141808e+17,2.730743e+08,6.774906e+16,1.831506e+19,1.608104e+19,1.810767e+06,2.295336e+12,1.642164e+15,1.730330e+15,2.107858e+05,1.471207e+10,9.346272e+11,2.562890e+11,1.692714e+06,2.652917e+12,1.803292e+15,1.730481e+15,2.320358e+08,3.046505e+16,1.559102e+19,8.677665e+18,3.386567e+07,7.140939e+14,9.273316e+16,1.251333e+16,2.053669e+08,3.964975e+16,1.360241e+19,1.035796e+19,0,10,LFAU,22
9.264795e+07,4.387720e+15,7.781917e+17,2.216036e+17,1.736514e+07,2.363013e+14,1.420763e+16,4.289262e+15,7.800171e+07,5.667820e+15,4.344128e+17,3.366482e+17,1.268860e+05,1.046433e+10,4.522108e+12,5.069066e+12,1.947445e+04,6.280356e+07,4.404062e+09,1.191302e+09,1.216320e+05,1.178414e+10,5.385743e+12,4.993844e+12,9.125793e+07,6.243118e+15,1.479531e+18,9.959764e+17,7.999073e+06,4.037777e+13,3.739283e+15,2.343265e+15,8.691700e+07,7.050994e+15,1.336664e+18,1.059858e+18,0,10,YR,L90
3.398815e+08,7.485080e+15,3.706869e+19,1.387780e+19,1.645114e+08,2.445465e+16,1.108274e+19,1.005670e+19,1.839256e+08,3.079194e+16,8.737528e+18,7.812293e+18,2.552345e+05,2.165851e+09,1.893832e+11,4.665235e+11,1.530228e+05,1.232731e+10,1.039177e+12,5.042864e+11,1.444175e+05,1.096425e+10,5.568475e+11,1.331829e+11,2.207308e+08,3.134493e+16,6.451400e+18,5.021417e+18,2.644606e+07,4.712575e+14,7.760724e+16,2.095858e+16,1.990582e+08,3.805227e+16,6.957583e+18,4.993383e+18,0,10,CR,RU
4.998091e+08,7.431424e+13,4.269849e+18,1.611926e+19,2.514875e+08,5.750861e+16,3.301847e+18,5.375255e+17,2.600022e+08,6.167590e+16,9.041112e+18,6.997778e+18,2.372808e+05,3.512109e+07,5.107884e+11,7.105860e+09,1.400166e+05,9.104840e+09,5.173245e+11,9.442183e+10,1.418890e+05,9.583488e+09,6.097884e+11,1.077210e+11,1.991040e+08,2.390335e+16,5.955718e+18,2.131980e+18,2.564871e+07,4.136057e+14,5.962608e+16,8.665478e+15,1.788088e+08,3.033162e+16,4.930338e+18,3.142381e+18,0,10,PR,SU
5.493465e+08,2.984345e+13,1.225188e+19,1.317816e+19,2.806540e+08,7.257003e+16,4.222299e+18,1.009765e+18,2.799757e+08,7.220287e+16,5.558621e+18,4.204918e+18,2.685658e+05,1.577439e+08,4.162004e+11,3.584800e+10,1.533442e+05,1.085237e+10,5.956785e+11,9.416890e+10,1.649642e+05,1.346889e+10,6.719835e+11,1.033256e+11,1.895458e+08,2.328877e+16,1.467296e+18,4.407361e+17,2.170350e+07,3.047673e+14,4.088423e+16,6.628185e+15,1.720980e+08,2.832139e+16,2.084530e+18,8.231246e+17,0,10,LFAU,12
2.255886e+08,1.217644e+16,1.226773e+19,2.321751e+18,1.374011e+08,1.751318e+16,2.088788e+18,1.786286e+18,9.346527e+07,7.777165e+15,9.419494e+17,7.967174e+17,2.205936e+06,3.705459e+12,1.842865e+15,2.336432e+15,2.667644e+05,3.212284e+10,2.663118e+12,1.796193e+12,2.083725e+06,4.010949e+12,2.324583e+15,2.210052e+15,1.945308e+08,1.991034e+16,3.689985e+18,8.152425e+17,3.448015e+07,7.329744e+14,1.502934e+17,4.689634e+16,1.676549e+08,2.658054e+16,1.542147e+18,1.137812e+18,0,10,CR,RD
5.140401e+08,2.691960e+14,1.204809e+18,1.402529e+19,2.558212e+08,5.942004e+16,3.024420e+18,5.045367e+17,2.702813e+08,6.679433e+16,7.909537e+18,6.676303e+18,5.157795e+05,7.277149e+10,5.266484e+13,6.090979e+13,1.546917e+05,9.068759e+09,5.060749e+11,1.028375e+11,4.205603e+05,1.333008e+11,7.062974e+13,6.296726e+13,2.281961e+08,3.059629e+16,1.347535e+19,6.741437e+18,3.128472e+07,6.021803e+14,8.339650e+16,1.165890e+16,2.037091e+08,3.912219e+16,1.124173e+19,8.416692e+18,0,10,CAU,A22A25
6.076300e+08,1.029008e+15,3.543753e+18,1.700144e+19,3.256930e+08,9.716415e+16,5.776407e+18,8.470689e+17,2.960717e+08,7.952169e+16,9.845333e+18,7.048895e+18,1.238275e+07,1.360138e+14,2.273845e+17,2.611411e+17,8.718818e+06,7.348477e+13,8.874625e+16,9.243248e+16,4.211769e+06,1.670692e+13,1.069676e+16,1.132891e+16,2.161773e+08,2.458966e+16,6.970118e+18,3.227409e+18,3.310623e+07,8.064389e+14,2.516547e+17,2.301252e+17,1.877801e+08,3.365156e+16,5.989856e+18,4.125296e+18,0,10,O,EYE
5.030003e+08,1.189577e+14,5.471782e+18,1.418646e+19,2.520926e+08,5.763737e+16,3.255834e+18,3.707835e+17,2.629604e+08,6.303504e+16,8.109532e+18,5.486098e+18,2.518972e+05,3.648556e+08,6.402977e+11,1.295584e+10,1.379686e+05,9.451588e+09,4.393990e+11,6.966835e+10,1.548506e+05,1.318550e+10,6.540100e+11,1.126672e+11,2.204844e+08,3.045650e+16,8.285238e+18,4.861553e+18,2.680099e+07,4.859076e+14,6.539799e+16,7.842501e+15,1.985121e+08,3.775685e+16,8.001097e+18,5.771432e+18,0,10,UFAU,2
4.843451e+08,8.659762e+14,1.366769e+19,1.716866e+19,2.623543e+08,6.306837e+16,3.184618e+18,6.704477e+17,2.332248e+08,4.931663e+16,6.670978e+18,5.406309e+18,7.468409e+06,3.738016e+13,8.012087e+15,1.509150e+16,8.221963e+05,4.316839e+11,2.491389e+13,1.119601e+13,6.819043e+06,4.505633e+13,1.343789e+16,1.306728e+16,2.270889e+08,2.512023e+16,9.606784e+18,9.848539e+17,3.913142e+07,1.044094e+15,1.216970e+17,3.358455e+16,1.948291e+08,3.585509e+16,3.869030e+18,2.429627e+18,0,10,LFAU,23
5.080700e+08,1.470398e+13,2.261172e+19,1.995774e+19,2.617056e+08,6.261187e+16,3.074946e+18,4.037601e+17,2.578823e+08,6.070816e+16,6.841833e+18,4.921534e+18,2.628664e+05,1.660966e+09,3.290376e+11,7.330225e+09,1.323188e+05,8.090789e+09,3.540062e+11,6.097738e+10,1.730560e+05,1.728064e+10,8.675154e+11,1.327937e+11,1.832448e+08,1.796557e+16,7.228237e+18,1.029091e+18,2.831716e+07,5.158630e+14,7.420877e+16,1.318207e+16,1.606127e+08,2.433371e+16,2.662581e+18,2.041678e+18,0,10,LFAU,24
1.128711e+08,8.072419e+15,9.820313e+17,4.580760e+17,1.825076e+07,2.477682e+14,1.184614e+16,2.595029e+15,9.941221e+07,8.953067e+15,6.526392e+17,5.814186e+17,9.200674e+04,3.777855e+09,2.413988e+11,5.306803e+10,2.492163e+04,3.244201e+07,3.553163e+09,9.048964e+08,8.631096e+04,4.504037e+09,1.768019e+11,4.071491e+10,5.391524e+07,2.341933e+15,2.004597e+17,2.784769e+16,5.840648e+06,1.759748e+13,1.839402e+15,7.774470e+14,5.029772e+07,2.318261e+15,2.102916e+17,3.431786e+16,0,10,YR,R90
5.005129e+08,4.153883e+14,2.409514e+18,1.142551e+19,2.459237e+08,5.487921e+16,3.130988e+18,3.592864e+17,2.662555e+08,6.484408e+16,7.195452e+18,4.960018e+18,2.208014e+05,9.546232e+07,2.858692e+11,6.819423e+08,1.268583e+05,7.863128e+09,3.646267e+11,6.179629e+10,1.322763e+05,8.965508e+09,4.897328e+11,9.802537e+10,2.045800e+08,2.688223e+16,4.043004e+18,1.822730e+18,2.336575e+07,3.494471e+14,4.993619e+16,6.926206e+15,1.859131e+08,3.300709e+16,4.399122e+18,2.554074e+18,0,10,O,HAIR
5.049367e+08,1.334803e+13,7.514658e+18,1.238827e+19,2.590934e+08,6.142288e+16,3.356353e+18,6.574812e+17,2.571058e+08,6.048415e+16,6.034502e+18,4.273585e+18,2.585233e+05,6.410024e+08,6.103313e+11,1.261189e+10,1.439523e+05,8.228145e+09,5.213605e+11,9.427651e+10,1.678355e+05,1.332138e+10,8.802712e+11,1.345355e+11,2.147253e+08,2.672905e+16,5.901829e+18,2.392011e+18,2.982233e+07,5.793552e+14,8.982694e+16,1.241928e+16,1.907173e+08,3.446849e+16,5.291919e+18,3.298487e+18,0,10,PR,SD
2.137431e+08,1.592569e+16,3.009489e+19,4.327650e+18,8.369328e+07,6.106628e+15,4.092625e+18,3.750946e+18,1.364964e+08,1.693829e+16,5.164932e+18,4.841787e+18,9.095093e+04,2.497892e+09,1.328486e+11,2.089825e+10,3.738835e+04,2.698079e+08,1.408127e+10,1.299958e+10,8.274790e+04,2.959087e+09,3.116435e+11,8.088102e+10,1.486440e+08,1.657252e+16,2.869720e+18,1.318768e+18,1.476763e+07,1.068832e+14,2.442743e+16,3.698913e+15,1.383639e+08,1.828260e+16,1.705120e+18,1.070457e+18,0,10,YR,R45
4.767953e+08,1.289410e+15,3.203653e+19,1.753485e+19,2.617447e+08,6.298777e+16,3.171610e+18,3.990416e+17,2.258906e+08,4.625245e+16,3.580620e+18,3.132941e+18,2.418902e+06,4.410246e+12,5.355008e+15,5.363702e+15,2.377916e+05,9.116188e+09,4.954731e+11,1.822165e+11,2.325899e+06,5.019702e+12,5.696739e+15,5.575278e+15,2.037600e+08,1.823201e+16,9.819856e+18,6.971436e+17,3.983984e+07,9.854706e+14,1.499993e+17,2.802220e+16,1.725395e+08,2.761769e+16,2.781191e+18,1.903010e+18,0,10,IGN,INV
5.694875e+08,8.479211e+14,3.369136e+18,2.749148e+19,3.053146e+08,8.595941e+16,4.556360e+18,6.676805e+17,2.762998e+08,6.979211e+16,1.246922e+19,1.220504e+19,2.468272e+05,3.320341e+06,5.617490e+11,2.601082e+10,1.465026e+05,9.973370e+09,5.836805e+11,9.931290e+10,1.469623e+05,1.018463e+10,5.555536e+11,9.013792e+10,1.837204e+08,1.722541e+16,3.797821e+17,1.404516e+17,2.966680e+07,5.851353e+14,9.855778e+16,1.208435e+16,1.595720e+08,2.400891e+16,1.177321e+18,3.028920e+17,0,10,O,GLASSES
