subject,crop,x,y,z,distance,angle
bs000_N_N_1,60,17.165586,57.195435,-27.835033,72.99,72.5
bs000_N_N_1,60,14.680696,57.682526,-27.704336,70.24,75
bs000_N_N_1,60,12.071787,58.424915,-27.433588,67.55,77.5
bs000_N_N_1,60,10.075880,59.380886,-27.886585,67.4,80
bs000_N_N_1,60,7.940305,59.146694,-27.895824,66.16,82.5
bs000_N_N_1,60,5.668041,59.109932,-28.038141,66.86,85
bs000_N_N_1,60,3.392327,59.071228,-28.155140,65.03,87.5
bs000_N_N_1,60,1.118669,59.031528,-28.204123,60.37,90
bs000_N_N_1,60,-3.426350,58.946865,-28.217533,60.09,92.5
bs000_N_N_1,60,-5.695773,58.897190,-28.137094,62.25,95
bs000_N_N_1,60,-7.959224,58.842571,-27.916355,63.35,97.5
bs000_N_N_1,60,-10.228880,58.780514,-27.859095,65.18,100
bs000_N_N_1,60,-12.401751,58.815853,-27.708698,66.8,102.5
bs000_N_N_1,60,-14.909596,58.077076,-27.111755,71.72,105
bs000_N_N_1,60,-16.906633,56.325726,-26.294470,68.11,107.5
bs000_N_N_1,60,-21.448071,56.242065,-26.535233,69.24,110
bs000_N_N_1,60,-23.719177,56.223881,-26.682623,70.76,112.5
bs000_N_N_1,60,-25.932394,53.960716,-26.648270,72.29,115
bs000_N_N_1,60,-27.447523,53.579239,-26.920723,71.71,117.5
bs000_N_N_1,60,-30.351885,51.584663,-27.384497,73.7,120
bs000_N_N_1,60,-32.201054,51.775509,-27.869019,77.51,122.5
bs000_N_N_1,60,-34.224060,49.390404,-28.258774,70.34,125
bs000_N_N_1,60,-36.553074,47.197269,-28.541494,71.47,127.5
bs000_N_N_1,60,-38.541965,46.602905,-28.332329,69.67,130
bs000_N_N_1,60,-41.158352,44.273479,-29.935305,71.12,132.5
bs000_N_N_1,60,-43.384476,42.383999,-32.293774,70.4,135
bs000_N_N_1,60,-45.175182,40.563908,-33.129551,76.04,137.5
bs000_N_N_1,60,-45.703663,37.754513,-34.120991,71.07,140
bs000_N_N_1,60,-47.540535,35.927711,-35.282063,71.21,142.5
bs000_N_N_1,60,-48.347500,35.154510,-35.919754,72.46,145
bs000_N_N_1,60,-50.795135,32.846855,-38.101849,72.42,147.5
bs000_N_N_1,60,-52.465878,30.489300,-40.174892,74.45,150
bs000_N_N_1,60,-52.952816,27.690086,-42.238613,78.07,152.5
bs000_N_N_1,60,-55.063038,25.571009,-44.402534,77.32,155
bs000_N_N_1,60,-54.568623,23.777290,-45.184734,73.25,157.5
bs000_N_N_1,60,-56.939392,19.866529,-47.874496,72.94,160
bs000_N_N_1,60,-56.881481,17.592855,-47.897751,72.68,162.5
bs000_N_N_1,60,-58.344807,14.921343,-48.070335,68.68,165
bs000_N_N_1,60,-58.815880,12.922565,-47.562550,72.4,167.5
bs000_N_N_1,60,-59.047626,10.860328,-46.817501,68.42,170
bs000_N_N_1,60,-59.663837,8.491988,-46.265697,68.29,172.5
bs000_N_N_1,60,-58.996647,4.082501,-44.343739,66.59,175
bs000_N_N_1,60,-59.312096,1.871970,-44.110195,67.55,177.5
bs000_N_N_1,60,-59.458691,-0.603398,-43.728512,66.08,180
bs001_N_N_0,20,21.017756,0.286568,-30.880154,25.43,0
bs001_N_N_0,20,18.913237,0.420587,-30.552629,24.54,2.5
bs001_N_N_0,20,20.399401,2.658940,-31.288792,24.56,5
bs001_N_N_0,20,20.399401,2.658940,-31.288792,24.56,7.5
bs001_N_N_0,20,20.137604,4.131388,-31.512459,25.1,10
bs001_N_N_0,20,20.137604,4.131388,-31.512459,25.1,12.5
bs001_N_N_0,20,19.085457,5.291321,-31.841782,25.63,15
bs001_N_N_0,20,19.085457,5.291321,-31.841782,25.63,17.5
bs001_N_N_0,20,18.855379,6.978936,-32.295071,26.51,20
bs001_N_N_0,20,18.855379,6.978936,-32.295071,26.51,22.5
bs001_N_N_0,20,18.329178,9.099783,-33.076160,27.74,25
bs001_N_N_0,20,18.329178,9.099783,-33.076160,27.74,27.5
bs001_N_N_0,20,16.806477,9.819118,-32.499619,24.87,30
bs001_N_N_0,20,16.332344,11.259005,-32.766029,27.19,32.5
bs001_N_N_0,20,16.332344,11.259005,-32.766029,27.19,35
bs001_N_N_0,20,16.332344,11.259005,-32.766029,27.19,37.5
bs001_N_N_0,20,15.786655,13.370862,-33.695248,26.05,40
bs001_N_N_0,20,14.306292,13.751702,-32.706913,26.22,42.5
bs001_N_N_0,20,14.306292,13.751702,-32.706913,26.22,45
bs001_N_N_0,20,13.626421,15.617639,-33.349838,26.58,47.5
bs001_N_N_0,20,12.756765,15.228086,-32.074512,26.95,50
bs001_N_N_0,20,11.847433,15.851624,-31.084057,23.76,52.5
bs001_N_N_0,20,11.847433,15.851624,-31.084057,23.76,55
bs001_N_N_0,20,10.691753,17.618416,-31.883150,27.37,57.5
bs001_N_N_0,20,10.691753,17.618416,-31.883150,27.37,60
bs001_N_N_0,20,9.053284,17.751202,-29.521315,24.79,62.5
bs001_N_N_0,20,8.494390,17.847343,-26.663956,26.48,65
bs001_N_N_0,20,7.578768,18.573929,-24.586285,27.65,67.5
bs001_N_N_0,20,6.801976,18.567955,-22.410494,27.28,70
bs001_N_N_0,20,6.338927,18.330971,-20.864153,24.48,72.5
bs001_N_N_0,20,4.969964,19.051506,-17.446936,22.36,75
bs001_N_N_0,20,4.969964,19.051506,-17.446936,22.36,77.5
bs001_N_N_0,20,3.396507,19.652943,-16.841507,22.48,80
bs001_N_N_0,20,3.396507,19.652943,-16.841507,22.48,82.5
bs001_N_N_0,20,2.137969,20.570591,-16.605406,22.62,85
bs001_N_N_0,20,0.444428,20.644848,-16.022850,23.14,87.5
bs001_N_N_0,20,0.444428,20.644848,-16.022850,23.14,90
bs001_N_N_0,20,-1.652673,20.696522,-15.827071,21.75,92.5
bs001_N_N_0,20,-1.822014,19.391464,-14.644601,20.44,95
bs001_N_N_0,20,-1.822014,19.391464,-14.644601,20.44,97.5
bs001_N_N_0,20,-3.819193,20.296337,-16.228193,24.14,100
bs001_N_N_0,20,-3.924267,18.773212,-14.962246,22.11,102.5
bs001_N_N_0,20,-5.614619,18.347282,-15.857164,22.33,105
bs001_N_N_0,20,-5.614619,18.347282,-15.857164,22.33,107.5
bs001_N_N_0,20,-6.669167,18.499653,-17.157591,22.54,110
bs001_N_N_0,20,-7.593656,17.821819,-18.052895,23.4,112.5
bs001_N_N_0,20,-8.535267,17.972656,-19.756124,24.49,115
bs001_N_N_0,20,-8.535267,17.972656,-19.756124,24.49,117.5
bs001_N_N_0,20,-9.961952,17.705273,-21.716549,26.42,120
bs001_N_N_0,20,-11.315687,17.254707,-24.258314,22.6,122.5
bs001_N_N_0,20,-11.690439,15.639506,-23.847572,22.83,125
bs001_N_N_0,20,-11.690439,15.639506,-23.847572,22.83,127.5
bs001_N_N_0,20,-12.155010,14.695511,-24.221195,21.11,130
bs001_N_N_0,20,-13.607178,14.708677,-25.857613,22.57,132.5
bs001_N_N_0,20,-13.607178,14.708677,-25.857613,22.57,135
bs001_N_N_0,20,-14.028320,12.729849,-25.355770,21.85,137.5
bs001_N_N_0,20,-15.284819,12.198415,-26.476122,20.98,140
bs001_N_N_0,20,-16.355389,12.361657,-27.557261,23.14,142.5
bs001_N_N_0,20,-16.355389,12.361657,-27.557261,23.14,145
bs001_N_N_0,20,-16.506266,10.033558,-26.827135,22.2,147.5
bs001_N_N_0,20,-17.668552,9.845016,-27.991735,22.24,150
bs001_N_N_0,20,-17.668552,9.845016,-27.991735,22.24,152.5
bs001_N_N_0,20,-17.531115,7.660443,-27.410183,21.69,155
bs001_N_N_0,20,-18.696005,7.462867,-28.663120,23.8,157.5
bs001_N_N_0,20,-18.696005,7.462867,-28.663120,23.8,160
bs001_N_N_0,20,-19.639297,4.876191,-27.805641,24.07,162.5
bs001_N_N_0,20,-19.639297,4.876191,-27.805641,24.07,165
bs001_N_N_0,20,-19.639297,4.876191,-27.805641,24.07,167.5
bs001_N_N_0,20,-19.707216,2.903137,-27.657154,22.07,170
bs001_N_N_0,20,-19.707216,2.903137,-27.657154,22.07,172.5
bs001_N_N_0,20,-19.546597,0.725374,-27.388247,23.61,175
bs001_N_N_0,20,-19.546597,0.725374,-27.388247,23.61,177.5
bs001_N_N_0,20,-19.546597,0.725374,-27.388247,23.61,180
bs001_N_N_0,40,39.099003,0.975715,-34.837379,45.36,0
bs001_N_N_0,40,39.099003,0.975715,-34.837379,45.36,2.5
bs001_N_N_0,40,38.969521,3.194580,-35.470371,43.62,5
bs001_N_N_0,40,40.506771,5.228787,-36.775620,46.03,7.5
bs001_N_N_0,40,38.694141,7.718307,-36.094116,45.23,10
bs001_N_N_0,40,38.694141,7.718307,-36.094116,45.23,12.5
bs001_N_N_0,40,38.605145,9.917789,-37.528011,47.28,15
bs001_N_N_0,40,38.365334,12.032405,-38.014748,47.96,17.5
bs001_N_N_0,40,38.196987,14.147243,-39.200047,49.74,20
bs001_N_N_0,40,37.699039,15.920326,-39.945709,50.03,22.5
bs001_N_N_0,40,35.828403,16.248699,-39.287868,50.28,25
bs001_N_N_0,40,35.445957,18.171272,-40.007156,52,27.5
bs001_N_N_0,40,34.837399,19.871906,-40.374779,48.74,30
bs001_N_N_0,40,33.760845,21.037342,-40.749447,49.78,32.5
bs001_N_N_0,40,32.415337,22.721512,-40.577274,51.32,35
bs001_N_N_0,40,32.284252,24.959572,-40.514282,49.56,37.5
bs001_N_N_0,40,30.791979,24.926399,-39.834812,48.08,40
bs001_N_N_0,40,30.132050,27.773682,-37.949818,52.39,42.5
bs001_N_N_0,40,28.274971,28.990715,-40.498066,49.38,45
bs001_N_N_0,40,26.116280,29.289528,-40.209152,48.19,47.5
bs001_N_N_0,40,25.884203,31.144814,-42.124687,49.77,50
bs001_N_N_0,40,24.389694,31.092213,-41.740421,49.36,52.5
bs001_N_N_0,40,22.778988,32.879078,-41.596779,51.2,55
bs001_N_N_0,40,20.691895,33.449615,-44.310925,47.7,57.5
bs001_N_N_0,40,19.620449,34.378025,-44.563248,51.01,60
bs001_N_N_0,40,18.545172,35.754959,-40.269810,48.9,62.5
bs001_N_N_0,40,17.037050,35.643055,-40.816998,47.55,65
bs001_N_N_0,40,14.390642,36.679466,-40.237762,52.63,67.5
bs001_N_N_0,40,14.265533,37.896824,-38.129261,55.3,70
bs001_N_N_0,40,11.420063,38.336590,-36.985096,47.52,72.5
bs001_N_N_0,40,10.262770,39.243752,-35.141689,48.09,75
bs001_N_N_0,40,7.664082,39.349182,-32.957691,47.68,77.5
bs001_N_N_0,40,7.664082,39.349182,-32.957691,47.68,80
bs001_N_N_0,40,5.302360,40.218189,-31.603014,44.48,82.5
bs001_N_N_0,40,3.196913,40.071774,-30.999268,44.23,85
bs001_N_N_0,40,1.449085,40.196602,-30.266792,45.8,87.5
bs001_N_N_0,40,0.500682,39.853474,-29.777742,44.47,90
bs001_N_N_0,40,-1.117837,40.024734,-29.027946,43.83,92.5
bs001_N_N_0,40,-3.286560,39.970863,-28.363218,42.16,95
bs001_N_N_0,40,-5.514032,39.834160,-28.456024,43.25,97.5
bs001_N_N_0,40,-7.784793,39.681400,-28.682537,47.12,100
bs001_N_N_0,40,-7.784793,39.681400,-28.682537,47.12,102.5
bs001_N_N_0,40,-10.836380,38.648224,-29.747042,45.01,105
bs001_N_N_0,40,-12.075457,37.204811,-30.920132,47.84,107.5
bs001_N_N_0,40,-13.858406,37.550644,-31.434099,47.87,110
bs001_N_N_0,40,-14.613377,36.639946,-32.597500,45.42,112.5
bs001_N_N_0,40,-17.021671,35.876743,-34.363926,49.78,115
bs001_N_N_0,40,-19.194576,36.089630,-34.542995,54.73,117.5
bs001_N_N_0,40,-19.072819,33.691654,-36.886166,48.67,120
bs001_N_N_0,40,-21.071119,33.652187,-37.216354,45.77,122.5
bs001_N_N_0,40,-23.583136,33.284931,-38.529537,46.69,125
bs001_N_N_0,40,-23.557959,31.715015,-39.273586,46.71,127.5
bs001_N_N_0,40,-25.324112,30.780178,-40.085011,47.76,130
bs001_N_N_0,40,-26.278406,30.164505,-42.174866,48.56,132.5
bs001_N_N_0,40,-27.891754,28.215446,-40.650341,47.13,135
bs001_N_N_0,40,-29.192627,27.043484,-37.213303,45.92,137.5
bs001_N_N_0,40,-30.224409,26.767590,-34.321804,45.75,140
bs001_N_N_0,40,-32.024391,24.551239,-34.899929,48.57,142.5
bs001_N_N_0,40,-33.217270,22.624378,-34.042866,48.14,145
bs001_N_N_0,40,-34.718544,21.648148,-33.377560,52.67,147.5
bs001_N_N_0,40,-34.480228,19.656139,-33.133606,50.66,150
bs001_N_N_0,40,-35.956127,18.795044,-33.473965,46.99,152.5
bs001_N_N_0,40,-36.240406,17.321255,-33.135971,46.41,155
bs001_N_N_0,40,-36.485374,15.130201,-32.570889,48.49,157.5
bs001_N_N_0,40,-38.419750,12.724475,-32.200172,47,160
bs001_N_N_0,40,-38.419750,12.724475,-32.200172,47,162.5
bs001_N_N_0,40,-38.466709,10.641758,-31.610928,50.2,165
bs001_N_N_0,40,-38.296509,8.469391,-30.969297,45.72,167.5
bs001_N_N_0,40,-40.507092,6.282118,-30.109243,46.92,170
bs001_N_N_0,40,-39.606895,5.537070,-29.670664,44.6,172.5
bs001_N_N_0,40,-40.269524,4.056781,-29.177113,44.78,175
bs001_N_N_0,40,-40.133312,1.862572,-28.541727,49.49,177.5
bs001_N_N_0,40,-39.983837,-0.323948,-27.762732,48.32,180
bs001_N_N_0,60,58.421970,-0.176004,-53.794994,64.19,0
bs001_N_N_0,60,57.797588,2.381722,-52.780533,67.33,2.5
bs001_N_N_0,60,57.661018,4.692821,-52.902195,65.46,5
bs001_N_N_0,60,56.758236,6.987369,-52.637306,64.07,7.5
bs001_N_N_0,60,56.512974,11.327140,-54.728405,67.2,10
bs001_N_N_0,60,56.512974,11.327140,-54.728405,67.2,12.5
bs001_N_N_0,60,55.036358,15.540889,-55.625656,67.5,15
bs001_N_N_0,60,55.036358,15.540889,-55.625656,67.5,17.5
bs001_N_N_0,60,53.432987,17.885078,-55.370373,70.59,20
bs001_N_N_0,60,52.030834,21.836750,-56.391567,66.88,22.5
bs001_N_N_0,60,52.030834,21.836750,-56.391567,66.88,25
bs001_N_N_0,60,50.070797,26.789444,-56.309849,70.91,27.5
bs001_N_N_0,60,49.280701,29.102459,-55.030006,69.93,30
bs001_N_N_0,60,49.151188,31.449123,-54.495411,71.55,32.5
bs001_N_N_0,60,48.097130,33.684402,-52.416889,71.75,35
bs001_N_N_0,60,47.319664,36.385635,-50.440304,77.96,37.5
bs001_N_N_0,60,45.668327,38.718037,-48.349239,80.63,40
bs001_N_N_0,60,43.923199,40.749542,-45.682613,80.43,42.5
bs001_N_N_0,60,43.198280,43.155266,-44.119286,73.83,45
bs001_N_N_0,60,41.047890,45.267250,-44.198063,74.5,47.5
bs001_N_N_0,60,38.466469,45.327259,-42.380154,71.25,50
bs001_N_N_0,60,36.346722,48.112492,-39.579830,70.24,52.5
bs001_N_N_0,60,33.814861,49.693573,-40.394131,75.05,55
bs001_N_N_0,60,31.695034,50.142750,-39.399796,73.37,57.5
bs001_N_N_0,60,29.335133,52.357418,-39.684937,74.35,60
bs001_N_N_0,60,26.891821,54.125835,-39.741161,75.25,62.5
bs001_N_N_0,60,25.271030,54.642658,-39.235947,71.9,65
bs001_N_N_0,60,22.232193,56.169907,-37.791981,72.9,67.5
bs001_N_N_0,60,20.588562,55.985241,-37.062569,74.27,70
bs001_N_N_0,60,17.826559,56.188427,-35.647564,69.34,72.5
bs001_N_N_0,60,15.294662,58.311077,-34.405243,70.35,75
bs001_N_N_0,60,13.281836,58.370869,-33.680153,74.54,77.5
bs001_N_N_0,60,9.563309,58.625076,-32.513683,72.45,80
bs001_N_N_0,60,8.027248,59.660160,-32.337898,69.53,82.5
bs001_N_N_0,60,4.320178,59.840145,-32.104107,68.12,85
bs001_N_N_0,60,2.110040,59.727039,-31.958071,65.4,87.5
bs001_N_N_0,60,-0.098409,59.602226,-31.735796,66.28,90
bs001_N_N_0,60,-2.324736,59.842781,-31.551817,66.31,92.5
bs001_N_N_0,60,-4.545222,59.732822,-31.340614,63.83,95
bs001_N_N_0,60,-6.773850,59.619705,-31.229500,67.29,97.5
bs001_N_N_0,60,-11.275209,59.393009,-30.950338,68.81,100
bs001_N_N_0,60,-13.508028,59.265923,-30.848043,69.86,102.5
bs001_N_N_0,60,-15.516033,57.204075,-29.842186,66.31,105
bs001_N_N_0,60,-17.770252,57.531475,-30.125154,68.54,107.5
bs001_N_N_0,60,-20.014721,57.388119,-30.269247,74.79,110
bs001_N_N_0,60,-22.064539,55.063004,-29.703938,67.91,112.5
bs001_N_N_0,60,-25.724998,53.711002,-30.274006,73.09,115
bs001_N_N_0,60,-28.782759,53.825626,-31.460730,75.87,117.5
bs001_N_N_0,60,-30.890114,51.443588,-31.783951,70.87,120
bs001_N_N_0,60,-32.614941,50.815758,-32.179062,67.76,122.5
bs001_N_N_0,60,-34.842964,48.589397,-32.021557,72.91,125
bs001_N_N_0,60,-36.655407,47.362728,-32.065456,71.05,127.5
bs001_N_N_0,60,-37.840374,46.687366,-32.225227,73.27,130
bs001_N_N_0,60,-40.043941,43.856331,-30.994102,71.15,132.5
bs001_N_N_0,60,-41.649551,41.890762,-31.605551,70.87,135
bs001_N_N_0,60,-44.736881,41.508747,-33.289112,70.91,137.5
bs001_N_N_0,60,-45.779900,39.236862,-32.713474,72.71,140
bs001_N_N_0,60,-48.275757,36.686993,-33.977123,69.24,142.5
bs001_N_N_0,60,-48.146183,34.475452,-33.702496,70.55,145
bs001_N_N_0,60,-50.362408,31.927406,-35.273499,78.69,147.5
bs001_N_N_0,60,-52.701614,29.357574,-37.500656,78.37,150
bs001_N_N_0,60,-52.957603,26.742393,-38.948803,71.5,152.5
bs001_N_N_0,60,-54.228645,25.315914,-40.209572,73.58,155
bs001_N_N_0,60,-54.598145,22.861046,-42.182095,72.9,157.5
bs001_N_N_0,60,-55.691502,19.592545,-44.253384,69.65,160
bs001_N_N_0,60,-57.143269,17.140377,-45.178577,74.52,162.5
bs001_N_N_0,60,-57.207001,15.022266,-44.495487,71.53,165
bs001_N_N_0,60,-59.144928,12.493723,-44.617123,71.3,167.5
bs001_N_N_0,60,-58.612068,10.234665,-42.191086,69.53,170
bs001_N_N_0,60,-59.098778,8.250313,-41.545120,68.66,172.5
bs001_N_N_0,60,-60.417774,5.716486,-41.648479,68.61,175
bs001_N_N_0,60,-59.865990,3.071589,-40.052029,64.21,177.5
bs001_N_N_0,60,-59.612335,-0.612282,-39.322533,66.14,180
bs002_N_N_0,20,19.537981,0.729967,-41.618984,24.04,0
bs002_N_N_0,20,19.537981,0.729967,-41.618984,24.04,2.5
bs002_N_N_0,20,20.682751,2.456607,-43.310356,27.59,5
bs002_N_N_0,20,20.682751,2.456607,-43.310356,27.59,7.5
bs002_N_N_0,20,18.885092,2.929303,-42.221581,22.96,10
bs002_N_N_0,20,18.419149,5.028123,-43.118595,22.58,12.5
bs002_N_N_0,20,19.088696,5.837094,-44.160583,22.84,15
bs002_N_N_0,20,19.088696,5.837094,-44.160583,22.84,17.5
bs002_N_N_0,20,18.419621,7.671549,-44.552929,24.3,20
bs002_N_N_0,20,18.419621,7.671549,-44.552929,24.3,22.5
bs002_N_N_0,20,18.419621,7.671549,-44.552929,24.3,25
bs002_N_N_0,20,18.092075,9.566747,-45.344337,24.75,27.5
bs002_N_N_0,20,17.349060,10.808447,-45.676483,23.79,30
bs002_N_N_0,20,17.349060,10.808447,-45.676483,23.79,32.5
bs002_N_N_0,20,15.870319,11.673914,-44.605503,24.44,35
bs002_N_N_0,20,15.870319,11.673914,-44.605503,24.44,37.5
bs002_N_N_0,20,14.972072,13.736960,-45.276077,27.07,40
bs002_N_N_0,20,14.972072,13.736960,-45.276077,27.07,42.5
bs002_N_N_0,20,14.016494,14.321053,-44.302265,25.95,45
bs002_N_N_0,20,14.016494,14.321053,-44.302265,25.95,47.5
bs002_N_N_0,20,12.427731,15.887040,-42.951225,29.85,50
bs002_N_N_0,20,12.427731,15.887040,-42.951225,29.85,52.5
bs002_N_N_0,20,11.278003,16.081116,-40.113274,27.8,55
bs002_N_N_0,20,10.439760,16.266968,-38.232243,24.46,57.5
bs002_N_N_0,20,10.119337,18.226128,-40.238762,23.81,60
bs002_N_N_0,20,9.584854,18.239262,-37.304855,23.23,62.5
bs002_N_N_0,20,8.278571,18.618313,-33.178234,23.9,65
bs002_N_N_0,20,7.352751,18.647598,-28.089191,23.8,67.5
bs002_N_N_0,20,6.889817,18.691296,-26.222157,24.02,70
bs002_N_N_0,20,6.051337,19.579716,-22.745213,24.8,72.5
bs002_N_N_0,20,5.514409,18.642807,-19.171711,21.64,75
bs002_N_N_0,20,4.425579,18.555813,-16.083195,20.87,77.5
bs002_N_N_0,20,2.982222,20.266113,-15.067557,22.77,80
bs002_N_N_0,20,2.982222,20.266113,-15.067557,22.77,82.5
bs002_N_N_0,20,1.317228,20.463425,-14.374600,25.45,85
bs002_N_N_0,20,0.562547,19.564991,-13.239594,22.87,87.5
bs002_N_N_0,20,0.562547,19.564991,-13.239594,22.87,90
bs002_N_N_0,20,-0.604077,19.488644,-12.915005,22.53,92.5
bs002_N_N_0,20,-2.194746,19.365593,-12.852411,19.81,95
bs002_N_N_0,20,-2.871656,20.273689,-14.091744,20.95,97.5
bs002_N_N_0,20,-2.871656,20.273689,-14.091744,20.95,100
bs002_N_N_0,20,-4.392911,19.900410,-14.666654,22.51,102.5
bs002_N_N_0,20,-5.475925,20.240562,-15.694530,26.77,105
bs002_N_N_0,20,-5.986247,18.557030,-15.376807,20.46,107.5
bs002_N_N_0,20,-6.864168,18.046741,-16.461433,20.3,110
bs002_N_N_0,20,-7.852627,17.917641,-18.219063,21.16,112.5
bs002_N_N_0,20,-9.019664,18.186085,-21.082527,22.59,115
bs002_N_N_0,20,-9.019664,18.186085,-21.082527,22.59,117.5
bs002_N_N_0,20,-9.959976,17.310234,-22.599571,20.94,120
bs002_N_N_0,20,-10.646615,17.630489,-24.817238,21.69,122.5
bs002_N_N_0,20,-12.360825,17.024689,-29.690739,24.58,125
bs002_N_N_0,20,-12.005281,15.126060,-26.738716,22.41,127.5
bs002_N_N_0,20,-13.221875,14.936704,-31.156872,22.42,130
bs002_N_N_0,20,-13.221875,14.936704,-31.156872,22.42,132.5
bs002_N_N_0,20,-14.250970,14.813353,-33.653877,22.91,135
bs002_N_N_0,20,-14.389537,12.450915,-32.071846,24.76,137.5
bs002_N_N_0,20,-15.309471,12.363825,-33.365826,25.39,140
bs002_N_N_0,20,-15.309471,12.363825,-33.365826,25.39,142.5
bs002_N_N_0,20,-16.503048,11.488297,-33.598522,22.88,145
bs002_N_N_0,20,-16.503048,11.488297,-33.598522,22.88,147.5
bs002_N_N_0,20,-17.841661,9.741315,-35.582687,24.06,150
bs002_N_N_0,20,-17.841661,9.741315,-35.582687,24.06,152.5
bs002_N_N_0,20,-18.125040,7.725472,-35.300488,22.95,155
bs002_N_N_0,20,-18.125040,7.725472,-35.300488,22.95,157.5
bs002_N_N_0,20,-17.966537,6.156714,-34.565598,24.12,160
bs002_N_N_0,20,-19.987812,5.602923,-37.434185,24.2,162.5
bs002_N_N_0,20,-18.900421,4.833532,-36.240273,23.58,165
bs002_N_N_0,20,-18.900421,4.833532,-36.240273,23.58,167.5
bs002_N_N_0,20,-19.342159,3.044006,-35.321426,25.17,170
bs002_N_N_0,20,-19.342159,3.044006,-35.321426,25.17,172.5
bs002_N_N_0,20,-19.713316,0.722544,-34.987621,23.81,175
bs002_N_N_0,20,-19.713316,0.722544,-34.987621,23.81,177.5
bs002_N_N_0,20,-19.713316,0.722544,-34.987621,23.81,180
bs002_N_N_0,40,40.871880,-0.057844,-50.076672,50.94,0
bs002_N_N_0,40,40.695282,1.957073,-50.660011,45.41,2.5
bs002_N_N_0,40,40.432716,3.779142,-51.343300,48.3,5
bs002_N_N_0,40,40.796528,4.755048,-52.015808,49.34,7.5
bs002_N_N_0,40,38.415348,6.824489,-51.928844,46.42,10
bs002_N_N_0,40,39.986214,8.723837,-53.531345,47.12,12.5
bs002_N_N_0,40,39.431705,10.313775,-54.079975,46.7,15
bs002_N_N_0,40,37.706547,12.767810,-54.582275,48.64,17.5
bs002_N_N_0,40,37.706547,12.767810,-54.582275,48.64,20
bs002_N_N_0,40,37.375977,15.096706,-55.592930,48.65,22.5
bs002_N_N_0,40,36.448441,16.686863,-55.930283,46.67,25
bs002_N_N_0,40,35.446487,19.494907,-56.726757,46.58,27.5
bs002_N_N_0,40,34.301643,19.437557,-55.917324,49.56,30
bs002_N_N_0,40,33.828712,20.641220,-56.095631,45.08,32.5
bs002_N_N_0,40,32.906086,22.224773,-56.379913,47.41,35
bs002_N_N_0,40,31.986885,23.890518,-57.449245,45.78,37.5
bs002_N_N_0,40,29.717575,26.083359,-56.698769,49.36,40
bs002_N_N_0,40,29.386425,27.955105,-57.467144,51.82,42.5
bs002_N_N_0,40,27.384228,28.271282,-56.762150,48.84,45
bs002_N_N_0,40,27.285820,30.122925,-57.707821,54.65,47.5
bs002_N_N_0,40,25.252249,30.265064,-56.964905,51.15,50
bs002_N_N_0,40,24.039907,31.402706,-55.719555,52.64,52.5
bs002_N_N_0,40,22.875906,32.298065,-54.990910,53.08,55
bs002_N_N_0,40,20.645969,34.099987,-57.659550,50.62,57.5
bs002_N_N_0,40,19.813652,34.780125,-58.152367,46.9,60
bs002_N_N_0,40,18.073601,36.117809,-56.559902,47.42,62.5
bs002_N_N_0,40,18.073601,36.117809,-56.559902,47.42,65
bs002_N_N_0,40,15.688208,37.101353,-55.147858,51.59,67.5
bs002_N_N_0,40,13.803851,38.547268,-55.223774,47.47,70
bs002_N_N_0,40,11.325557,38.413853,-55.585857,53.07,72.5
bs002_N_N_0,40,11.325557,38.413853,-55.585857,53.07,75
bs002_N_N_0,40,8.895460,38.281818,-55.511295,48.19,77.5
bs002_N_N_0,40,7.260051,39.404774,-54.883831,47.41,80
bs002_N_N_0,40,5.027772,39.644962,-52.587055,53.37,82.5
bs002_N_N_0,40,2.913133,40.250813,-48.746449,52.28,85
bs002_N_N_0,40,1.828890,40.209721,-47.217178,48.04,87.5
bs002_N_N_0,40,0.311757,40.038754,-44.682415,47.87,90
bs002_N_N_0,40,-1.908699,39.944912,-42.316853,48.11,92.5
bs002_N_N_0,40,-3.734002,39.963573,-41.437542,42.53,95
bs002_N_N_0,40,-6.113646,39.816219,-41.100105,42.72,97.5
bs002_N_N_0,40,-6.113646,39.816219,-41.100105,42.72,100
bs002_N_N_0,40,-8.428173,39.586842,-41.821728,47.51,102.5
bs002_N_N_0,40,-10.826780,39.501949,-43.785809,49.92,105
bs002_N_N_0,40,-12.707516,37.560642,-45.156887,44.49,107.5
bs002_N_N_0,40,-13.901421,37.289410,-46.815174,43.34,110
bs002_N_N_0,40,-14.863508,37.226406,-48.077602,43.99,112.5
bs002_N_N_0,40,-16.760403,36.664005,-50.505287,45.87,115
bs002_N_N_0,40,-17.616968,34.545879,-51.836666,43.5,117.5
bs002_N_N_0,40,-20.320593,34.333942,-53.957142,44.42,120
bs002_N_N_0,40,-20.320593,34.333942,-53.957142,44.42,122.5
bs002_N_N_0,40,-22.838717,33.343853,-54.882454,48.23,125
bs002_N_N_0,40,-24.524376,31.727169,-54.074726,46.32,127.5
bs002_N_N_0,40,-26.645256,31.496365,-53.206959,47.59,130
bs002_N_N_0,40,-26.589926,29.435024,-53.871368,43.95,132.5
bs002_N_N_0,40,-28.884554,27.742603,-54.733879,47.31,135
bs002_N_N_0,40,-28.991867,26.635754,-53.047043,46.31,137.5
bs002_N_N_0,40,-31.027714,26.319588,-51.287777,50.13,140
